doc_id,subset,subset_name,value
uuid-78a6db680a324427b9afae843ec85f4b,Subset 1,Products, OPDIVO
uuid-06d15eb09d5a4d38afe310c12c8440c7,Subset 1,Products, OPDIVO; YERVOY
uuid-20ac4f073b2a42d8aa88c08b4f8e45ec,Subset 1,Products, OPDIVO
uuid-7cc8aa13e9844c158d95ed2e4074136a,Subset 1,Products, OPDIVO; YERVOY
uuid-cdeb6174ac684592b0e04ecf76d8ffeb,Subset 1,Products, OPDIVO; YERVOY
uuid-bfb93b1f0cf9412ba56aac3ade5808f1,Subset 1,Products, OPDIVO
uuid-15e7d04c9ddf4d4783c6dd102406cac5,Subset 1,Products, OPDIVO
uuid-f57da2975d634d0dae9e13f080258987,Subset 0,Ins Category, Clinical Trial; Research & Development
uuid-f57da2975d634d0dae9e13f080258987,Subset 1,Products, OPDIVO
uuid-dce50e919ea24b8b97a5def285e47d18,Subset 0,Ins Category, Clinical Trial; Competitor data; Research & Development
uuid-dce50e919ea24b8b97a5def285e47d18,Subset 1,Products, OPDIVO
uuid-bc918f19b41d4f258e0cef0570726496,Subset 0,Ins Category, Competitor data
uuid-bc918f19b41d4f258e0cef0570726496,Subset 1,Products, OPDIVO
uuid-2e4b1e2702ee420a9e229ec50e24f40a,Subset 1,Products, OPDIVO
uuid-31e707eac69444f896b951ac0a44f8c5,Subset 1,Products, OPDIVO
uuid-c18a728dc0df453b97ec205bb81a425e,Subset 0,Ins Category, Other
uuid-c18a728dc0df453b97ec205bb81a425e,Subset 1,Products, OPDIVO
uuid-4aa0211896b3490f9521383380d5b40c,Subset 1,Products, OPDIVO
uuid-a69adb53ee34461fa651061ef804f63b,Subset 1,Products, OPDIVO
uuid-cead67c5ce7b43748a22ad62422f579e,Subset 0,Ins Category, Other
uuid-cead67c5ce7b43748a22ad62422f579e,Subset 1,Products, OPDIVO
uuid-dcffa19b6a404bcd86a6b03bfb12f5c8,Subset 1,Products, OPDIVO
uuid-e7c248cc44d24da69bb0104ce252710c,Subset 0,Ins Category, Clinical Trial; Competitor data; Research & Development
uuid-e7c248cc44d24da69bb0104ce252710c,Subset 1,Products, OPDIVO
uuid-9cb90df1171c45ed8672bc102420d225,Subset 0,Ins Category, Clinical Trial; Competitor data; Research & Development
uuid-9cb90df1171c45ed8672bc102420d225,Subset 1,Products, OPDIVO
uuid-35e1eb18fd824d26af437f099a5f09cb,Subset 0,Ins Category, Clinical Trial; Competitor data; Research & Development
uuid-35e1eb18fd824d26af437f099a5f09cb,Subset 1,Products, OPDIVO
uuid-5f38d2a2e0714df88a1bb06e85463e86,Subset 1,Products, OPDIVO
uuid-05f18d80c3c1473c8d5aaf39b4db06a9,Subset 0,Ins Category, Competitor data
uuid-05f18d80c3c1473c8d5aaf39b4db06a9,Subset 1,Products, OPDIVO
uuid-e78fc1eaefc746ddb1b17f60b0949b02,Subset 1,Products, OPDIVO
uuid-e791257b0a4b42898c27aedda6470af9,Subset 0,Ins Category, Research & Development
uuid-e791257b0a4b42898c27aedda6470af9,Subset 1,Products, OPDIVO
uuid-1e00253cc47b4a829e7ad589b8d7289b,Subset 0,Ins Category, Other
uuid-1e00253cc47b4a829e7ad589b8d7289b,Subset 1,Products, OPDIVO
uuid-f7fe2361325c41a496f38258617e07c9,Subset 0,Ins Category, Other
uuid-f7fe2361325c41a496f38258617e07c9,Subset 1,Products, OPDIVO
uuid-c8da84cf65f945cfa87805d46f526843,Subset 0,Ins Category, Clinical Trial; Competitor data
uuid-c8da84cf65f945cfa87805d46f526843,Subset 1,Products, OPDIVO
uuid-7c4b0c9a7332459a835fb0f0a100928c,Subset 0,Ins Category, Other
uuid-7c4b0c9a7332459a835fb0f0a100928c,Subset 1,Products, OPDIVO
uuid-eda06709c2554cbc96276ad21db53ee5,Subset 0,Ins Category, Other
uuid-eda06709c2554cbc96276ad21db53ee5,Subset 1,Products, OPDIVO
uuid-876ae72566d94fb9b224ddce1c54c852,Subset 1,Products, OPDIVO; YERVOY
uuid-182db653b8d24f1d8a022e8dc9461f3a,Subset 0,Ins Category, Medical Education
uuid-182db653b8d24f1d8a022e8dc9461f3a,Subset 1,Products, Nivolumab; OPDIVO
uuid-3496a4be5e20440fa61e9b267995361e,Subset 0,Ins Category, Clinical Trial
uuid-3496a4be5e20440fa61e9b267995361e,Subset 1,Products, OPDIVO
uuid-73c017775d164dbca6dcaff70dad6d51,Subset 0,Ins Category, Competitor data
uuid-73c017775d164dbca6dcaff70dad6d51,Subset 1,Products, OPDIVO
uuid-506c9dc991624dbc9ffc49865711f312,Subset 0,Ins Category, Other
uuid-506c9dc991624dbc9ffc49865711f312,Subset 1,Products, OPDIVO
uuid-0f4fd35369d049ccbd6a1cf6cde8091a,Subset 0,Ins Category, Other
uuid-0f4fd35369d049ccbd6a1cf6cde8091a,Subset 1,Products, OPDIVO
uuid-96f5b79b2e42455a97eab378f8687bd2,Subset 1,Products, OPDIVO
uuid-f40fc36fdfc84a939813c28d81a9a3f1,Subset 0,Ins Category, Medical Education
uuid-f40fc36fdfc84a939813c28d81a9a3f1,Subset 1,Products, OPDIVO
uuid-580dcede53144131953977b488562293,Subset 1,Products, OPDIVO
uuid-1b470789b5374a289e6afd31eb953556,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-0eaa5f4c7a2b4620af0d520ee74fb81b,Subset 1,Products, OPDIVO
uuid-7acb3788bcc64e97910a7d9706f0ed5e,Subset 1,Products, OPDIVO
uuid-56477b997a3a44c79631db7cbfe07dfc,Subset 1,Products, OPDIVO
uuid-27591045ccb54d0fa158e0c0ec4fa903,Subset 1,Products, OPDIVO
uuid-43079adc5576451381d3a9a8defa7117,Subset 1,Products, OPDIVO
uuid-2aeb23c923b74a4ea7cc4fa19426df0c,Subset 1,Products, OPDIVO
uuid-b396de73150c4923845be6f55e9cded6,Subset 1,Products, OPDIVO
uuid-550667d4757443aa934a08a7428e19a5,Subset 1,Products, OPDIVO
uuid-550667d4757443aa934a08a7428e19a5,Subset 2,Src Category, 1:1 International/National TL
uuid-d5ad9cc28fc64b68986523a211fb5c70,Subset 1,Products, OPDIVO
uuid-d5ad9cc28fc64b68986523a211fb5c70,Subset 2,Src Category, 1:1 International/National TL
uuid-bacbed4a9c204681824e42838b8991ad,Subset 1,Products, OPDIVO
uuid-bacbed4a9c204681824e42838b8991ad,Subset 2,Src Category, 1:1 International/National TL
uuid-e2ee1897990a4734b5b34061bb13f98d,Subset 1,Products, OPDIVO
uuid-e2ee1897990a4734b5b34061bb13f98d,Subset 2,Src Category, 1:1 International/National TL
uuid-6f14d957b73147e6a1adaa5ccfb009fa,Subset 0,Ins Category, Competitor data
uuid-6f14d957b73147e6a1adaa5ccfb009fa,Subset 1,Products, OPDIVO
uuid-0e136b368f28426f8ffbfc3d06c7a0a1,Subset 0,Ins Category, Competitor data
uuid-0e136b368f28426f8ffbfc3d06c7a0a1,Subset 1,Products, OPDIVO
uuid-5cfcab6e41c34d43a92107627ffb4de3,Subset 1,Products, OPDIVO
uuid-5cfcab6e41c34d43a92107627ffb4de3,Subset 2,Src Category, 1:1 International/National TL
uuid-236d57de6f234a6d879a7097d99290a4,Subset 0,Ins Category, Other
uuid-236d57de6f234a6d879a7097d99290a4,Subset 1,Products, OPDIVO
uuid-d283b9af04f54990adbfccc85be215a6,Subset 0,Ins Category, Clinical Trial
uuid-d283b9af04f54990adbfccc85be215a6,Subset 1,Products, OPDIVO
uuid-b39d054afa654628a84934742cbd337f,Subset 0,Ins Category, Health economics & outcomes research
uuid-b39d054afa654628a84934742cbd337f,Subset 1,Products, OPDIVO
uuid-31f8d8c4ccd1400ea3864eb59b217d12,Subset 0,Ins Category, Congress Information
uuid-31f8d8c4ccd1400ea3864eb59b217d12,Subset 1,Products, OPDIVO
uuid-3a66f35ff0aa4da58339d2ad5c7bafe9,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-3409f0a822b94f6d8f19512fab693242,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-3409f0a822b94f6d8f19512fab693242,Subset 2,Src Category, 1:1 Regional TL
uuid-d42db623535944bbad0a0d90ef658430,Subset 1,Products, OPDIVO
uuid-65518704a72b49a488e24ae3049bfc5a,Subset 1,Products, OPDIVO
uuid-dfb9f0e3d6ff43cb965e60c7409bb305,Subset 1,Products, OPDIVO
uuid-4d7e7191b15f40608eb87c99bb139a67,Subset 1,Products, OPDIVO
uuid-c29859d68fee42569acd8f234aa6c006,Subset 0,Ins Category, Other
uuid-c29859d68fee42569acd8f234aa6c006,Subset 1,Products, OPDIVO
uuid-391f05e90b724c239dc2a89bdedd8cb1,Subset 1,Products, OPDIVO
uuid-7353559e60cb4cae9c4b5b1efbf02f0f,Subset 0,Ins Category, Competitor data
uuid-7353559e60cb4cae9c4b5b1efbf02f0f,Subset 1,Products, OPDIVO
uuid-a373d3ad47be4138a70f3f272240736d,Subset 0,Ins Category, Congress Information
uuid-a373d3ad47be4138a70f3f272240736d,Subset 1,Products, OPDIVO
uuid-3f8b77f0429b462c86a47e1d6d47c1ae,Subset 0,Ins Category, Competitor data
uuid-3f8b77f0429b462c86a47e1d6d47c1ae,Subset 1,Products, OPDIVO
uuid-22d43cd805f84e4db925887759818dc5,Subset 0,Ins Category, Competitor data
uuid-22d43cd805f84e4db925887759818dc5,Subset 1,Products, OPDIVO
uuid-1eb2cd21d85d4f74b83d1cc0f4b639f3,Subset 0,Ins Category, Medical Education
uuid-1eb2cd21d85d4f74b83d1cc0f4b639f3,Subset 1,Products, OPDIVO
uuid-03ef7cc34a4844a3b667febb36c19e2a,Subset 0,Ins Category, Competitor data
uuid-03ef7cc34a4844a3b667febb36c19e2a,Subset 1,Products, OPDIVO
uuid-4fa9294d5aca40c5ac9c1f279df391df,Subset 0,Ins Category, Congress Information
uuid-4fa9294d5aca40c5ac9c1f279df391df,Subset 1,Products, OPDIVO
uuid-14490240170b4b2b8d951d56b58935e6,Subset 0,Ins Category, Congress Information
uuid-14490240170b4b2b8d951d56b58935e6,Subset 1,Products, OPDIVO
uuid-4314e926e30d40dc84f6230c83e15019,Subset 0,Ins Category, Clinical Trial
uuid-4314e926e30d40dc84f6230c83e15019,Subset 1,Products, OPDIVO
uuid-0ffd764017bc46bf9c221ded6d2f9208,Subset 1,Products, OPDIVO
uuid-23b256941aaa4eb4bfd0931c422dc55c,Subset 1,Products, OPDIVO
uuid-ebbb19f542aa4f4c9a4ae8008f0a56bd,Subset 0,Ins Category, Clinical Trial
uuid-ebbb19f542aa4f4c9a4ae8008f0a56bd,Subset 1,Products, OPDIVO
uuid-07873a55106746298f16265d1bf6a810,Subset 0,Ins Category, Other
uuid-07873a55106746298f16265d1bf6a810,Subset 1,Products, OPDIVO
uuid-622df010ad464b5d9aab8ce2641a7e78,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-4e9a6634823f4fd88378a909b8f5fcba,Subset 1,Products, OPDIVO
uuid-b10baa271fe24f1ba01e831d449b1d3a,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-37691460c35343b1abbd6e9431f6d580,Subset 1,Products, OPDIVO
uuid-2e44a65eb4d24d03b8044fe7205ffb99,Subset 0,Ins Category, Clinical Trial; Congress Information; Other
uuid-2e44a65eb4d24d03b8044fe7205ffb99,Subset 1,Products, OPDIVO
uuid-48a8332be3244bb190475612c42e895b,Subset 1,Products, OPDIVO
uuid-b7fc6499d0184e1f923d6f2ae29b02e0,Subset 0,Ins Category, Other
uuid-b7fc6499d0184e1f923d6f2ae29b02e0,Subset 1,Products, OPDIVO
uuid-91b1048c41394f52900eec07e97382b4,Subset 0,Ins Category, Other
uuid-91b1048c41394f52900eec07e97382b4,Subset 1,Products, OPDIVO
uuid-91b1048c41394f52900eec07e97382b4,Subset 2,Src Category, 1:1 Local TL
uuid-ea71a0aab0d74bdea9eb17b9322bf3d2,Subset 1,Products, OPDIVO
uuid-ea71a0aab0d74bdea9eb17b9322bf3d2,Subset 2,Src Category, 1:1 International/National TL
uuid-dde32f0fbf3542a08b3d0e3eeffbff55,Subset 0,Ins Category, Competitor data
uuid-dde32f0fbf3542a08b3d0e3eeffbff55,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-960ac1bb9ffb4bfbb85954c3c06f1ace,Subset 1,Products, OPDIVO
uuid-8a238e8468e14c378e2e8b8fb3019e62,Subset 1,Products, OPDIVO
uuid-77c9f82ae9e64fe9962215974167c9e9,Subset 0,Ins Category, Clinical Trial
uuid-77c9f82ae9e64fe9962215974167c9e9,Subset 1,Products, OPDIVO
uuid-a75d04bca99647f0974bc026d57e384c,Subset 0,Ins Category, Clinical Trial
uuid-a75d04bca99647f0974bc026d57e384c,Subset 1,Products, OPDIVO
uuid-6ff7edd460114470b1c4b5e3a876e7b8,Subset 0,Ins Category, Clinical Trial
uuid-6ff7edd460114470b1c4b5e3a876e7b8,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY); YERVOY
uuid-a36c747d2d8347c78b397e55224c90be,Subset 0,Ins Category, Competitor data; Research & Development
uuid-a36c747d2d8347c78b397e55224c90be,Subset 1,Products, OPDIVO
uuid-5971829dac2e49ef81ab75d37b20f086,Subset 0,Ins Category, Competitor data
uuid-5971829dac2e49ef81ab75d37b20f086,Subset 1,Products, OPDIVO
uuid-46ed50aabb26475cb733d8dcd17b005a,Subset 0,Ins Category, Other
uuid-46ed50aabb26475cb733d8dcd17b005a,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-9ab2f5b6738d452b8b80ba56ab980903,Subset 0,Ins Category, Competitor data
uuid-9ab2f5b6738d452b8b80ba56ab980903,Subset 1,Products, OPDIVO
uuid-cba7bf4aae8d47dda7c518c6cae459bf,Subset 1,Products, OPDIVO
uuid-72c490445ffd461b828038c848cd4014,Subset 1,Products, OPDIVO
uuid-c8490768f5884c9998a591de8ae241ea,Subset 0,Ins Category, Competitor data
uuid-c8490768f5884c9998a591de8ae241ea,Subset 1,Products, OPDIVO
uuid-0653cd5537104718943caf15f88b01b8,Subset 0,Ins Category, Competitor data
uuid-0653cd5537104718943caf15f88b01b8,Subset 1,Products, OPDIVO
uuid-114ddc8d35004a1496d37a60e91c3a2c,Subset 0,Ins Category, Access Organization; Health Plan/Payer
uuid-114ddc8d35004a1496d37a60e91c3a2c,Subset 1,Products, OPDIVO
uuid-18d7dd52978b4fe2be3bb0ae7e23d61e,Subset 1,Products, OPDIVO
uuid-2e7622d3229c41a8b6e6de6cc226a6ce,Subset 1,Products, OPDIVO
uuid-aee07111f7aa4fb194d143b5f7e12d0a,Subset 0,Ins Category, Research & Development
uuid-aee07111f7aa4fb194d143b5f7e12d0a,Subset 1,Products, OPDIVO
uuid-0eeb296c0e364998ac9f37ca33dee998,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-b744a3688f9f49ea83f7f358d98c7f3f,Subset 1,Products, OPDIVO; YERVOY
uuid-0e6bf5a64b82411c829ffd2f696b1086,Subset 0,Ins Category, Clinical Trial
uuid-0e6bf5a64b82411c829ffd2f696b1086,Subset 1,Products, OPDIVO
uuid-dbef05a0bf924df49435c2aac20f54ee,Subset 1,Products, OPDIVO
uuid-fdae4a5eabdc4d1880f9fe9bcf3efc1b,Subset 0,Ins Category, Other
uuid-fdae4a5eabdc4d1880f9fe9bcf3efc1b,Subset 1,Products, OPDIVO
uuid-a6c16f16805d49f4b80f3817d5e3c7ba,Subset 0,Ins Category, Other
uuid-a6c16f16805d49f4b80f3817d5e3c7ba,Subset 1,Products, OPDIVO
uuid-852ca19ee0c3468b815c213e75c889d1,Subset 0,Ins Category, Clinical Trial
uuid-852ca19ee0c3468b815c213e75c889d1,Subset 1,Products, OPDIVO; Opdivo Lung
uuid-9508ec9cdae34cc1819dee21df9d0350,Subset 1,Products, OPDIVO
uuid-9ec0f225d41748c3bbb6c07946767621,Subset 0,Ins Category, Congress Information
uuid-9ec0f225d41748c3bbb6c07946767621,Subset 1,Products, OPDIVO
uuid-c0a93cf62d46412a806754fbc54500c1,Subset 0,Ins Category, Other
uuid-c0a93cf62d46412a806754fbc54500c1,Subset 1,Products, OPDIVO
uuid-d0e56c8aa6774e3f93b419a3dbb954ee,Subset 1,Products, OPDIVO
uuid-d0e56c8aa6774e3f93b419a3dbb954ee,Subset 2,Src Category, 1:1 Regional TL
uuid-f965686cd31e4b8d91f3526d750c0f56,Subset 1,Products, OPDIVO
uuid-73b3033737fe4553aa440ab1eb292078,Subset 0,Ins Category, Competitor data
uuid-73b3033737fe4553aa440ab1eb292078,Subset 1,Products, OPDIVO
uuid-b13eae17d6e54211810582ceb5f94269,Subset 1,Products, OPDIVO
uuid-ff4730882556458294f87249425b55e4,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-ce5b754ed66d4f7390ca7c0ffa78a778,Subset 0,Ins Category, Clinical Trial
uuid-ce5b754ed66d4f7390ca7c0ffa78a778,Subset 1,Products, OPDIVO
uuid-e9d44c36b53e48119cab165d9106c024,Subset 1,Products, OPDIVO
uuid-dc0f735885c94c56ab577dfeedf183ea,Subset 1,Products, OPDIVO
uuid-bb35df17ab754ab1b5565e416c5168f8,Subset 1,Products, EMPLICITI; OPDIVO
uuid-4f3df11488c24a4f95460fc25029e301,Subset 0,Ins Category, Clinical Trial
uuid-4f3df11488c24a4f95460fc25029e301,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-c7f10ed66b924201bcb7a5ff94fb3bb3,Subset 1,Products, OPDIVO
uuid-1e59b5fe16804297980dc4a008429335,Subset 0,Ins Category, Competitor data
uuid-1e59b5fe16804297980dc4a008429335,Subset 1,Products, OPDIVO
uuid-04fabbdf8cfc447b861fdef927d96eb6,Subset 0,Ins Category, Clinical Trial; Competitor data
uuid-04fabbdf8cfc447b861fdef927d96eb6,Subset 1,Products, OPDIVO
uuid-21a31a0c98a94b4ea32bb53ab8a7f065,Subset 1,Products, OPDIVO
uuid-5d034707151f492e9342bec4fec7871d,Subset 0,Ins Category, Congress Information
uuid-5d034707151f492e9342bec4fec7871d,Subset 1,Products, OPDIVO
uuid-68296bf4111146b58f0eb80ddf3d5c41,Subset 0,Ins Category, Competitor data
uuid-68296bf4111146b58f0eb80ddf3d5c41,Subset 1,Products, OPDIVO
uuid-eddb746f0bae4bf79071bac277b631c1,Subset 0,Ins Category, Clinical Trial; Other
uuid-eddb746f0bae4bf79071bac277b631c1,Subset 1,Products, OPDIVO
uuid-3da5bcb1936246aaae5ef1b83772225f,Subset 1,Products, OPDIVO
uuid-e0d1bce8221a482084a9ca3297e450b4,Subset 1,Products, OPDIVO; YERVOY
uuid-e0d1bce8221a482084a9ca3297e450b4,Subset 2,Src Category, 1:1 HCP
uuid-61579fcc6b9f4686b2a4b712019c0687,Subset 1,Products, OPDIVO
uuid-61579fcc6b9f4686b2a4b712019c0687,Subset 2,Src Category, 1:1 HCP
uuid-0123d5c3450e4dfe89b1c9226e432554,Subset 1,Products, OPDIVO
uuid-0123d5c3450e4dfe89b1c9226e432554,Subset 2,Src Category, Congress: 1:1 Interaction
uuid-5318fc8ec1a4443aaf8829ba392f9bef,Subset 1,Products, OPDIVO
uuid-e5a1a4678ebf41b79b94fb8479035d8a,Subset 1,Products, OPDIVO
uuid-a11a0cf88a964baa8a99623159ceaf86,Subset 0,Ins Category, Clinical Trial
uuid-a11a0cf88a964baa8a99623159ceaf86,Subset 1,Products, OPDIVO
uuid-2912dd61fac04760839ef1b8fdcba082,Subset 0,Ins Category, Research & Development
uuid-2912dd61fac04760839ef1b8fdcba082,Subset 1,Products, OPDIVO
uuid-0c60a5cbd7564d5eabfcea192baaf8d2,Subset 1,Products, OPDIVO
uuid-f66817e1738d434683d63ceee2190582,Subset 0,Ins Category, Clinical Trial
uuid-f66817e1738d434683d63ceee2190582,Subset 1,Products, OPDIVO
uuid-71b6ba0fa1c643bc8254454ab36e3c68,Subset 0,Ins Category, Competitor data
uuid-71b6ba0fa1c643bc8254454ab36e3c68,Subset 1,Products, OPDIVO
uuid-e64bdc0e388c4d13843a1045007fa961,Subset 0,Ins Category, Competitor data
uuid-e64bdc0e388c4d13843a1045007fa961,Subset 1,Products, OPDIVO; Opdivo Lung
uuid-42cfa241187b4962925739959777df0d,Subset 0,Ins Category, Other
uuid-42cfa241187b4962925739959777df0d,Subset 1,Products, OPDIVO; YERVOY
uuid-65b4e8b1bd354c3eb4fd33b70a66905e,Subset 1,Products, OPDIVO
uuid-adc7e5d0496945f59f74031c96637e44,Subset 1,Products, OPDIVO
uuid-c57d0421d007419eab19935c0e488331,Subset 1,Products, OPDIVO
uuid-f22dff46e785465080797fa406a9e72a,Subset 0,Ins Category, Competitor data
uuid-f22dff46e785465080797fa406a9e72a,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-dc6786a3b8b946f9b19b84be7f83b3d3,Subset 1,Products, OPDIVO
uuid-58119cbea90d433bae1f1b90e5e112e8,Subset 0,Ins Category, Competitor data
uuid-58119cbea90d433bae1f1b90e5e112e8,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-00c249afc02945c2b13e7d5c514df3f0,Subset 1,Products, OPDIVO
uuid-00846a6a9fc94b1999c2d2320454254b,Subset 0,Ins Category, Other
uuid-00846a6a9fc94b1999c2d2320454254b,Subset 1,Products, OPDIVO
uuid-edde7bbf5e6f43d888b03acdb059ba7d,Subset 0,Ins Category, Clinical Trial; Competitor data
uuid-edde7bbf5e6f43d888b03acdb059ba7d,Subset 1,Products, Competitor Other; OPDIVO
uuid-165abf9ec49c45d78d9f34fcf5094c4d,Subset 0,Ins Category, Competitor data
uuid-165abf9ec49c45d78d9f34fcf5094c4d,Subset 1,Products, OPDIVO
uuid-9b08d47e1dcf446da96211a7f7d8bba7,Subset 0,Ins Category, Other
uuid-9b08d47e1dcf446da96211a7f7d8bba7,Subset 1,Products, OPDIVO
uuid-c15a5967801643d881f61e47de415ece,Subset 1,Products, OPDIVO; YERVOY
uuid-6c598089e04941649c2566be017313a5,Subset 0,Ins Category, Clinical Trial; Other
uuid-6c598089e04941649c2566be017313a5,Subset 1,Products, OPDIVO
uuid-c80befac38fe4170aeed60965c7bf1d0,Subset 1,Products, OPDIVO
uuid-dfbddadea46b4ed996197e782ebd435e,Subset 0,Ins Category, Other
uuid-dfbddadea46b4ed996197e782ebd435e,Subset 1,Products, OPDIVO
uuid-d504689c53fc46b397f851ea91fe1253,Subset 0,Ins Category, Other
uuid-d504689c53fc46b397f851ea91fe1253,Subset 1,Products, OPDIVO
uuid-620909d81c4a4ef69a93fc6a6b14ec7a,Subset 0,Ins Category, Other
uuid-620909d81c4a4ef69a93fc6a6b14ec7a,Subset 1,Products, OPDIVO
uuid-8ad86dc6e2d64d1eb028d0ddac984349,Subset 0,Ins Category, Clinical Trial
uuid-8ad86dc6e2d64d1eb028d0ddac984349,Subset 1,Products, OPDIVO
uuid-a77c22ff97b64e2fbb3dc9c963bb79c8,Subset 0,Ins Category, Clinical Trial
uuid-a77c22ff97b64e2fbb3dc9c963bb79c8,Subset 1,Products, OPDIVO
uuid-ff14359812f04548b21b15827c39e438,Subset 0,Ins Category, Clinical Trial
uuid-ff14359812f04548b21b15827c39e438,Subset 1,Products, OPDIVO
uuid-da12bfa6215f4656a989882641412f14,Subset 0,Ins Category, Competitor data; Industry News
uuid-da12bfa6215f4656a989882641412f14,Subset 1,Products, OPDIVO
uuid-d56aa55e59234cb798369a400875f602,Subset 0,Ins Category, Clinical Trial; Congress Information
uuid-d56aa55e59234cb798369a400875f602,Subset 1,Products, OPDIVO
uuid-22ccbf60ade74e759bf13ab9e1aa3d2e,Subset 0,Ins Category, Other
uuid-22ccbf60ade74e759bf13ab9e1aa3d2e,Subset 1,Products, OPDIVO
uuid-7622b4e667b641d09eae9440c52153b0,Subset 0,Ins Category, Clinical Trial
uuid-7622b4e667b641d09eae9440c52153b0,Subset 1,Products, OPDIVO
uuid-318927cb87334d619647ba1b94f847bd,Subset 0,Ins Category, Other
uuid-318927cb87334d619647ba1b94f847bd,Subset 1,Products, OPDIVO
uuid-3013a0a40a9b49478709147f1bba68bd,Subset 1,Products, OPDIVO
uuid-47ad29e8363745d7af394b629cd6d16e,Subset 1,Products, OPDIVO
uuid-1150e1fd09594ef8b712db3152bfb69d,Subset 1,Products, OPDIVO
uuid-d086eb01297a4ccb9fe4230ffa0dca7a,Subset 1,Products, OPDIVO; Opdivo Lung
uuid-c42dfb7842c440b99e76ef4acb491cc0,Subset 0,Ins Category, Clinical Trial
uuid-c42dfb7842c440b99e76ef4acb491cc0,Subset 1,Products, OPDIVO; Opdivo ? SCCHN
uuid-2fdd3b924b964bb6bc58c262ec6334dc,Subset 0,Ins Category, Research & Development
uuid-2fdd3b924b964bb6bc58c262ec6334dc,Subset 1,Products, OPDIVO
uuid-b59f90cf409844cea32ef3d216c58a18,Subset 0,Ins Category, Clinical Trial; Congress Information
uuid-b59f90cf409844cea32ef3d216c58a18,Subset 1,Products, OPDIVO; Opdivo ? SCCHN
uuid-12f00d07d2914d1db7c9327c75347fd7,Subset 0,Ins Category, Congress Information
uuid-12f00d07d2914d1db7c9327c75347fd7,Subset 1,Products, OPDIVO; REGIMEN (OPDIVO+YERVOY)
uuid-ddb0b127323546ba87c162275718f620,Subset 0,Ins Category, Congress Information
uuid-ddb0b127323546ba87c162275718f620,Subset 1,Products, OPDIVO
