term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
29Dec2016,Month, 12,194.15915493,5.06590480788e-18,17,538,"What data is there regarding stopping Opdivo early in hematology and other tumors as well. No email address on file to send acknowledgement email to HCP. LS 09Dec2016 Sent email notification to field. XS 12dec2016 Need to clarify ""other tumors"". XS 15dec2016 Split into 2 requests: 1. Request #00488028: stopping nivolumab early in hematology. 2. Request #00496902: stopping nivolumab early in other non-hematology tumor types. Request 1 of 2. No SRLs to address this specfically. Pubmed search using terms nivolumab/hodgkin lymphoma/early/treatment discontinuation and terms nivolumab/hodgkin lymphoma/stopping early did not return any citation. --In ""Nivolumab-Use of allo-SCT after nivolumab therapy in patients with Hodgkin lymphoma"" SRL --> study CA209-039 on page 3 of 7: ""Patients received study treatment until confirmed CR or for up to 2 years if they experienced PR or SD. Those with ongoing CR, PR or SD could be retreated for confirmed PD occurring <1 year after discontinuation."" Will escalate for guidance on whether there is information on 039 or customize the A&D letter down to summary sections regarding to continue therapy until disease progression or unacceptable toxicity with no data statement. XS 19dec2016 Sent follow-up chatter to USKM. XS 21dec2016 No response from heme team. XS 22dec2016 Heme team customized HL SRL down to study 039 and sent via outlook. Will customize by updating title restatement, adding TD and ""for professional review"" verbiage to the letter. XS 23dec2016","Original Question Text: How do you properly diagnose pseudo progression. Confirmed HCP in Athena. CW 09Dec2016 Emailed rep to confirm delivery method. CW 09Dec2016 Unable to send 24 hour notification due to no email. CW 09Dec2016 Emailed rep to confirm delivery method. CW 14Dec2016 No response from Rep. Chattered with Tier 2. CW 16Dec2016 Callback made to HCP to clarify indication. Left vmx requesting callback. CW 19Dec2016 Callback made to HCP to clarify indication. MD on vacation until after holidays. Receptionist was unable to connect to voicemail. CW 21Dec2016 Unable to clarify ""in person"" delivery method with BMS sales rep. Will send Nivolumab-Patterns of response and pseudoprogression with nivolumab SRL via mail. CW 22Dec2016 Sent Nivolumab-Patterns of response and pseudoprogression with nivolumab SRL via mail with treatment disclaimer and WNS statement in cover letter via mail. CW 27Dec2016","How should a patient with recurrent C. DIff and a chronic history of IBS be treated with Opdivo? Should any pretreatment or concurrent steroid be used or should we wait for a change in baseline. Changed Dr. to Ms. per degree. Adverse event filed (AE#: 496875). LS 19Dec2016 24 ack, email sent to Dr. Harris.CW 19Dec2016 Ack. email undeliverable. CW 19Dec2016 Emailed BMS sales rep to confirm email for Dr. Harris. CW 19Dec2016 PubMed literature search using search terms ""nivolumab/clostridium difficile"" did not yield any relevant citations. Callback made to HCP. Left msg. requesting callback for clarification. Also confirmed correct email as phariss@ovrh.org CW 21Dec2016 After email reply from BMS sales rep confirming email and asking for information to be sent, I emailed HCP to request clarification of whether question is for new start of Opdivo, or related to these events recurring after start of Opdivo. CW 22Dec2016 Email was again returned as undeliverable. CW 22Dec2016 Callback made to HCP. All lines busy. CW 23Dec2016 Callback made to HCP. CW 23Dec2016 Confirmed email address was spelled incorrectly and should be pharris@ovrh.org Confirmed question is for patient who has not started Opdivo. NP would like to know if patient already has history of colitis and there is a potential for colitis w/ Opdivo, does she need to prophylactically treat with steroids to try to try to prevent a recurrence of the colitis. CW 23Dec2016 Customized Use in Concomitant Autoimmune disease SRL to include PubMed lit search results for IBS and C. diff. and attached Use of Concomitant Corticosteroids SRL and added treatment disclaimer and WNS statement to cover letter. CW 23Dec2016 Sent customized response via email and via US mail. CW 27Dec2016",555
30Dec2016,Month, 12,194.15915493,5.06590480788e-18,28,597,"Question:""Please provide Opdivo duration of response for patients achieving stable disease as best response in NSCLC, both squamous and non-squamous."" Delivery method: email Verified MIRF. Entered demographics. Unsure if email is correct since missing ""@"". Sent acknowledgement email to field and HCP. Also sent email to field to verify requester's email address to be sure. XS 28dec2016 Found past similar case #00404655. Per guidance from that case, There are 3 relevant letters to use: - Nivolumab-Use of nivolumab monotherapy for the first-line treatment of patients with advanced NSCLC (v7.0) - Nivolumab-Use of nivolumab in combination with platinum-based therapy as first-line therapy in NSCLC (v2.0) - Nivolumab-The use of nivolumab in patients with NSCLC harboring an EGFR mutation (v6.0) Therefore send these three letters listed above. Additionally, only the nivolumab + erlotinib arm in the 012 trial contains duration of SD information. Therefore, customize the Nivolumab-The use of nivolumab in patients with NSCLC harboring an EGFR mutation (v6.0) letter to include only Study CA209-012 (CheckMate 012): nivolumab + erlotinib"". Customize ""Nivolumab-The use of nivolumab in patients with NSCLC harboring an EGFR mutation"" SRL down to relevant information from study 012 since that was the only study (in both squamous and nonsquamous) that included DOR for SD patients. Changed title restatement and customized to relevant information. Found the ""Nivolumab-Use of nivolumab in combination with platinum-based therapy as first-line therapy in NSCLC"" SRL, but unable to locate the first SRL ""Nivolumab-Use of nivolumab monotherapy for the first-line treatment of patients with advanced NSCLC"" EScalated for updated guidance. XS 29dec2016 Per USKM (Christine), worthwhile to clarify line of therapy as previous guidance pointed towards unapproved label. Sent email to clarify line of therapy. XS 29dec2016 2nd attempt due on 03jan2017. Reassigned to Christine due to being OOTO. XS 30dec2016 Second attempt at clarification via email on 03Jan2017. CS 03Jan2017 No clarification received; sending what has already been fixed. CS 05Jan2017","Original Question Text: How do you properly diagnose pseudo progression. Confirmed HCP in Athena. CW 09Dec2016 Emailed rep to confirm delivery method. CW 09Dec2016 Unable to send 24 hour notification due to no email. CW 09Dec2016 Emailed rep to confirm delivery method. CW 14Dec2016 No response from Rep. Chattered with Tier 2. CW 16Dec2016 Callback made to HCP to clarify indication. Left vmx requesting callback. CW 19Dec2016 Callback made to HCP to clarify indication. MD on vacation until after holidays. Receptionist was unable to connect to voicemail. CW 21Dec2016 Unable to clarify ""in person"" delivery method with BMS sales rep. Will send Nivolumab-Patterns of response and pseudoprogression with nivolumab SRL via mail. CW 22Dec2016 Sent Nivolumab-Patterns of response and pseudoprogression with nivolumab SRL via mail with treatment disclaimer and WNS statement in cover letter via mail. CW 27Dec2016",Please data regarding CNS metastasis response rate in any solid tumor. sending acknowledgment CS 27Dec2016 Sent email to HCP regarding the specific tumor type HCP is interested in. CS 28Dec2016 Sent second attempt at clarification on 30Dec2016 Guidance has always been that we need a tumor type for brain metastases. Closing at EOB today if no reply from HCP. CS 03Jan2017 No reply: closing out request for no contact from HCP. CS 04Jan2017,625
CW 14Dec2016,Month, 12,194.15915493,5.06590480788e-18,17,1766,"Original Question Text: Information on opdivo in non-hodgkins lymphoma, clinical data; bladder data also please. Split request into 2 questions. See related request 492694. CW 14Dec2016 Confirmed HCP demographics in Notes already in Athena. CW 14Dec2016 24 hour ack. email sent. CW 14Dec2016 Nivolumab-Use of nivolumab monotherapy in metastatic urothelial carcinoma Letter available. Attached to case and reassigning to CW. CS 15Dec2016 Emailed Nivolumab-Use of nivolumab monotherapy in metastatic urothelial carcinoma Letter. CW 19Dec2016","Original Question Text: Information on opdivo in non-hodgkins lymphoma, clinical data; bladder data also please. Split request into 2 questions. See related request 492780. CW 14Dec2016 Confirmed HCP demographics in Notes already in Athena. CW 14Dec2016 24 hour ack. email sent. CW 14Dec2016 Emailed Nivolumab-Use of nivolumab in patients with non-Hodgkin lymphoma SRL. CW 19Dec2016",Original Question Text: Reactive Response - LUNG: The Health Care Professional asked... Dr. Warr was interested in long term NSCLC for Opdivo. Confirmed HCP demographics from Notes already in Athena. CW 13Dec2016 24 hour ack. email sent. CW 13Dec2016 Sent Nivolumab-Use of nivolumab in patients with non-squamous NSCLC in the at least second-line setting SRL and Nivolumab-Use of nivolumab as second-line therapy in squamous NSCLC SRL via email. CW 14Dec2016,1783
24FEB2016,Month, 2,384.19525802,5.96422837569e-36,34,649,Here is a request from Dr. Monna Marolt for PDL-reactive deck slide #57 (Overview of PD-L1 assays). Please include my email when requested information is sent out to Dr. Marolt. Split into 2 requests: 141607 and 142614 ( for the slide). CS 24Feb2016 Verified through internal oncology team that requests for one slide are still escalated. Escalating for fulfillment to US Oncology. CS 24Feb2016. Sending requested slide via email RB 25Feb2016,"MSL request submitted, telephone number in google 614-293-6786 1. Please send data on patients who have been on low dose steroids for longer than 12 weeks due to doxicity and steroid use in for comorbidities (ie COPD, e ot) data regarding efficacy in response/DOR -- Verified HCP credentials and contact information per attachment (added phone number via google - does not match address - appears address provided is for main hospital, HCP has multiple listings/locations via google). Cannot verify if MSL request has been sent. Split request into 2 separate questions and assigned MSL request to Irina. DP 24FEB2016 1st attempt to clarify request successful. Spoke to HCP who clarified request for information in LUNG cancer patients. When asked, caller verified her request was not patient specific but general in nature and mentioned when patients have immune mediated adverse events they hold Opdivo but she heard from a colleague it is possible to keep treating patients if on long term low dose steroids for conditions such as COPD, or brain metastases, or for pain. DP 24FEB2016 AE filed out of precaution (implied). 25FEB2016 After internal discussion with PPD Oncology Team, assigned case to US Onc Esc Queue. DP 25FEB2016","Verified MD credentials via google. Pulled phone number from google. Sent acknowledgement email (see touchpoint on case 117373). Split into 2 requests for 2 questions. ABH01Feb2016 Emailing Lisa and Liz to see if they have any information as to who should address this request. 11Feb2016 CS Request sent to Joe Falcone for advice but had not heard back from him, Emailed Lisa to see if Joe Falcone had any further advice for this request. 24Feb2016 CS Spoke to Joe Flacone, he will reach out to commercial and medical to see if there is interest and I will contact HCP to see availability over next few weeks for a discussion. 24Feb2016 CS Per Dr, Hausner secretary, he is available on Mondays. 24Feb2016 CS Scheduled a TC with Joe Falcone and Dr. Hausner Monday 3/7/16 at3pm to gather more info on this app. 3March2016 CS Joe Flacone and I had TC with customer and gathered info on the app and he will relay the info to commercial and medical and see if there is interest in pursuing. 5Apr2016 CS Per guidance from Joe Falcone, spoke to HCP and suggested to him to have his steroid taper published, then contact BMS to discuss Opdivo app possibility. 10May2016",683
26FEB2016,Month, 2,384.19525802,5.96422837569e-36,34,535,"AE filed Request #00144160 Corrected demographics. Original Question Text: I would like to get additional information regarding the incidence of Stevens-Johnson for patients treated with Opdivo. Delivery method: Phone Search of PI/SRL could not find incidence of Steven-Johnson syndrome, only different types of rashes with grading. PubMed search using the terms nivolumab/stevens-johnson syndrome/incidence did not return any citations. Internally escalate the case to see if the dermatologic rnx letters can be used and/or email GPVE for incidence of Steven-Johnson. The team has decided to escalate the case for additional search in CSR for specific incidence and to email GPVE for post-marketing incidence. XS 25FEB2016 Info from GPVE: On a search of the BMS Safety Database today (26-Feb-2016), it revealed that there was one case with the PT term of Stevens-Johnson Syndrome for marketed nivolumab. No info found in CSRs. Will re-assign to Xuan for fulfillment. 26Feb2016 CS Received feedback from Cara, made an outbound call to the requester. Left VM with Patty, the requester's assistant. XS 26FEB2016 Made 2nd outbound call to deliver a verbal response. The requester is with patients, again, left VM with Patty. XS 29FEB2016 Since no response from the requester after 2 attempts. Per WI and after discussion with the team, will close out without sending information. XS 02MAR2016","Verified attachment with contact information documented. No email on file to send notification. No sales rep information on MIRF form. Emailed Liz to find out name of sales rep/MSL and to see if this is for access/reimbursement since insurance/pt chart info was included. MH 23FEB2016 Liz sent chatter under Interaction stating the following: ""Can you reach out to the HCP and see if an MSL or Rep filled out the form on their behalf or if they sent it over on their own? And also let them know that they sent over the patient's entire medical chart which is a major concern. After receiving the info, we can see how to proceed."" 1st attempt: 29FEB2016 @ 1435 ? Receptionist stated that Dr. Williams is out of country til next week. LM on his nurse, Donna?s VM with MIRF line. MH 29FEB2016 04MAR2016 @ 1140 - Teresa called me from Dr. Williams' office and made it sound like he is the one who submitted the form himself (not through a drug rep). I let her know that I would need to speak directly to Dr. Williams' in order to clarify the request. She is leaving him a note for when he returns to the office on Monday. MH 04MAR2016 2nd attempt: 08MAR2016 @ 1316 ? LM on Donna?s VM with MIRF line. MH 08MAR2016 Sent follow-up chatter to Liz on how to proceed. MH 10MAR2016 No response received from Liz. Per guidance from management, closing case. MH 14MAR2016","Do you have any information on patients having a complete response to Opdivo then developing Brain Mets -- *24 hr email already sent* Verified HCP credentials and contact information per attachment. Cannot determine if question is general or patient specific. AE filed out of precaution. DP 26FEB2016 Received follow up call from HCP who verified question was patient specific and mentioned ""possibly one or two of his patients"" in which this occurred. HCP elaborated and stated he did not know specifics about the incidence as he had spoken to the representative ""some time ago"" and could not be certain of the number of patients in which this occurred (one or two). HCP stated he did not like using the term ""complete response"" and descibed the event(s) as patient having ""brain mets as newest site of disease after really dramatic response"". HCP mentioned the indication was MELANOMA and stated he wanted to know if/how many times this has been reported (and available information). HCP could not remember any additional information for safety report but was open to follow up by BMS Safety Department at a later time and also provided his fax number: 215-214-3229 (information could not be added to database since AE had already been filed and contact information not editable). Additional information filed in reference to original report. DP 26FEB2016 Per review/guidance from Cara, customized the Opdivo-TEM-No data SRL with current search date, relevant search terms, and updated TR. DP 03MAR2016",569
05FEB2016,Month, 2,316.39609484,1.35228397138e-29,28,1399,"Verified HCP's contact information and pulled phone # from google. No email on file to send notification. Delivery method is marked as ""in person."" Emailed sales rep to inquire about how the HCP would like this information delivered. MH 04FEB2016 Received email from Rep stating: ""He would like an MSL to follow up."" Attached email to case for documentation. Assigned case to Irina for completion. MH 05FEB2016 ***MSL request sent via email to Timothy Farley on 02-05-2016, by Irina S.","Verified HCP's contact information via google. No email on file to send notification. Assigned this MSL request to Irina for completion. MH 05FEB2016 ***MSL req. sent via email to Barry Thrash on 02-05-2016, by Irina S.","* Separated MSL request part and Assigned to Irina Signatovich * SH 2/1/16 ------ Verified attachment with contact information documented. No email on file to send notification. MSL request was already split and assigned previously under R# 117113. Need to clarify question - do they want information for the use of nivolumab to treat Crohn's disease or the use of nivolumab in this patient population? MH 01FEB2016 1st attempt: 01FEB2016 @ 1352 ? LM with Dr. Bradley?s nurse (Mary) VM with MIRF line. MH 01FEB2016 2nd attempt: 03FEB2016 @ 1341 ? LM with Dr. Bradley?s nurse (Mary) VM with MIRF line. MH 03FEB2016 Unable to clarify question after 2 attempts - interpreted it to mean ""the use of nivolumab in patients with concomitant Crohn's disease."" Attached Nivolumab-Use of nivolumab in patients with concomitant autoimmune disease SRL and customized to Nivolumab-POP@Crohns disease. Added in TR and additional search term of Crohn?s disease. No other changes made. MH 05FEB2016 For fax fulfillment, assigned to US Escalation que for completion. MH 05FEB2016",1427
23FEB2016,Month, 2,305.09623431,1.55082914688e-28,27,657,"Verified attachment with contact information documented. No email on file to send notification. No sales rep information on MIRF form. Emailed Liz to find out name of sales rep/MSL and to see if this is for access/reimbursement since insurance/pt chart info was included. MH 23FEB2016 Liz sent chatter under Interaction stating the following: ""Can you reach out to the HCP and see if an MSL or Rep filled out the form on their behalf or if they sent it over on their own? And also let them know that they sent over the patient's entire medical chart which is a major concern. After receiving the info, we can see how to proceed."" 1st attempt: 29FEB2016 @ 1435 ? Receptionist stated that Dr. Williams is out of country til next week. LM on his nurse, Donna?s VM with MIRF line. MH 29FEB2016 04MAR2016 @ 1140 - Teresa called me from Dr. Williams' office and made it sound like he is the one who submitted the form himself (not through a drug rep). I let her know that I would need to speak directly to Dr. Williams' in order to clarify the request. She is leaving him a note for when he returns to the office on Monday. MH 04MAR2016 2nd attempt: 08MAR2016 @ 1316 ? LM on Donna?s VM with MIRF line. MH 08MAR2016 Sent follow-up chatter to Liz on how to proceed. MH 10MAR2016 No response received from Liz. Per guidance from management, closing case. MH 14MAR2016","Are there any differences in how a diabetic NSCLC patient will do on Opdivo, vs a non- diabetic patient? -- *24 hr email sent* Verified HCP credentials and contact information per request notes and via google search. DP 18FEB2016 After internal discussion with PPD Oncology Team, assigned request to US Onc Esc Queue for further review/research. DP 18FEB2016 Per guidance from Cara, customized the Opdivo-TEM-No data SRL with updated search dates/relevant search terms, and updated TR (response included in summary of cover letter per protocol). DP 25FEB2016","**URGENT** I would like any information on the checkmate 141 trial in head & neck cancer -- *24 hr email already sent* Verified HCP credentials and contact information per attachment (changed HCP name - entered incorrectly in database). DP 18FEB2016 and 22FEB2016 After discussion with PPD Oncology team, assigned case to US Onc Esc Queue for review/guidance (metrics purposes). DP 18FEB2016 Per guidance from Cara, customized the Nivolumab-The use of nivolumab to treat patients with head and neck cancer SRL to include Checkmate 141, removed all other H&N trial information, and updated TR. DP 22FEB2016",684
ABH12Feb2016,Month, 2,293.79637378,1.77845732282e-27,26,343,"Please send him data on: Patients with targetable lung cancer mutations who have been on a TKI and switched to immunotherapy upon progression vs chemo and see if immunotherapy is better.And any data on triple negative breast cancer patients Thanks, Parag Nihalani MS PharmD Verified email chain with contact details. Verified acknowledgement email sent. Sent clarification email to MSL for product specification. ABH12Feb2016 MSL clarified request is for Opdivo (see attachment). Split into 2 requests ABH12Feb2016 After internal PPD escalation. It was determined this request requires further escalation. Chattered with Cara and assigned to the US Oncology escalation queue. ABH16Feb2016 Sending Nivolumab-The use of nivolumab in patients with NSCLC harboring an EGFR mutation SRl per guidance from Cara. ABH19Feb2016","Verified attachment with contact details. Verified acknowledgement email sent. Split into 2 requests. ABH12Feb2016 Received clarification from MSL on question (see attachment). ABH12Feb2016 After internal PPD escalation, request escalated to the US Oncology escalation queue. ABH12Feb2016 Sending approved attachments per guidance from Cara. ABH17Feb2016","MSL request has been submitted verified attachment with contact details. Verified acknowledgement email sent (see touchpoint case 121494). Unable to locate MSL request previously submitted. Split into 3 requests and assigned MSL request to Irina. ABH04Feb2016 No data found, internally escalated to PPD. ABH04Feb2016 Called to verify which gynecological cancer, left message (see touchpoint case 121494). ABH04Feb2016 2nd attempt to clarify request, see touchpoint case 121494. ABH08Feb2016 Unable to clarify request. Closing per WPD. ABH10Feb2016",369
08FEB2016,Month, 2,282.49651325,2.03922765791e-26,25,1423,"***URGENT*** ---------- Verified attachment with contact information documented. No email on file to send notification. Need to clarify what study he would like and also indicate that we cannot provide listing of approved drugs. MH 08FEB2016 1st attempt: 08FEB2016 @ 1540 - LM with Andrea with MIRF line. MH 08FEB2016 Assigning to Alicia due to OOTO. MH 09FEB2016 Called, spoke with Andrea, Andrea gave email address. Will send clarification email to address as MD unavailable. ABH10Feb2016 Unable to clarify request. Closing per WPD. ABH12Feb2016","Verified HCP's contact information and pulled phone # from google. Sent email notification. MH 02FEB2016 Need to clarify tumor type. MH 02FEB2016 2nd attempt: 04FEB2016 @ 1316 - Alex stated Dr. Vivanco is OOTO until tomorrow. She took my MIRF line. MH 04FEB2016 Unable to clarify tumor type, no information readily available to send. Closing per WP. MH 08FEB2016","From MSL: ""Here is a request from Dr. Jeong Hee Cho for PDL-reactive deck slide #168 (PFS in PD-L1 subgroups of treatment-naive melanoma patients) . Please include my email when requested information is sent out to Dr. Cho"" ------ Email fulfillment indicated on request, however email address was not included on this request. Verified attachment with contact information documented. No email on file to send notification. Sent email to MSL to request this information. MH 03FEB2016 Received email back from MSL stating: 'Dr. Cho's email address is : j.cho1@med.miami.edu"" Sent email notification. MH 04FEB2016 No PFS breakdown by PDL1 status found for study 066 in either the the Nivolumab-Nivolumab as first line therapy in advanced melanoma or the Opdivo-PHA-Biomarker predicative of response_melanoma-US Mar15 SRLs. Sent email to PPD Onc team to see if we should escalate. MH 04FEB2016 Team consensus is to escalate. Assigned to US Onc Esc Que and chatter sent to Cara. MH 04FEB2016 Received guidance from Eric to provide info verbally. (See chatter) 1st attempt: 09FEB2016 @ 1452 - Reached a VM system that asked for an extension number. When I entered 6322, it stated that the person at this extension was not available and asked for a mailbox number to leave a message. Unable to leave message, as I do not have this information. No other numbers listed on MIRF. MH 09FEB2016 1st attempt to reach Jasmine Lee, PDL for better contact information for MD - 09FEB2016 @ 1457- LM on Ms. Lee's VM with MIRF line. MH 09FEB2016 Assigned to Dave for follow-up due to OOTO. MH 09FEB2016 -- Spoke to Dr. Jeong Cho and Jasmine Lee PDL who verified the information being requested is slide #168 from the PDL reactive deck. Assigned request to the US Oncology Escalation Queue. Dr. Cho verified she would like to receive the information via email and verified email address on file (Dr. Cho provided her cell phone number as well: 713-202-6232, Jasmine Lee provided alternate number 415-818-9737). DP 11FEB2016",1448
09FEB2016,Month, 2,271.19665272,2.33768086686e-25,24,1438,"***URGENT*** ---------- Verified attachment with contact information documented. No email on file to send notification. Need to clarify what study he would like and also indicate that we cannot provide listing of approved drugs. MH 08FEB2016 1st attempt: 08FEB2016 @ 1540 - LM with Andrea with MIRF line. MH 08FEB2016 Assigning to Alicia due to OOTO. MH 09FEB2016 Called, spoke with Andrea, Andrea gave email address. Will send clarification email to address as MD unavailable. ABH10Feb2016 Unable to clarify request. Closing per WPD. ABH12Feb2016","Verified attachment with contact information documented. Email notification was already sent. Need to clarify tumor type and if he wanted info or data. MH 02FEB2016 1st attempt: 02FEB2016 @ 1511 ? LM with Denise with my MIRF line. MH 02FEB2016 Received VM from Dr. Kasi on 02FEB2016 @ 1651 stating I should call him back at 913-588-0505. MH 03FEB2016 2nd attempt: 03FEB2016 @ 1328 ? Jerry stated Dr. Kasi is with patients but took a message and my MIRF line. MH 03FEB2016 Since I was unable to reach HCP after 2 attempts to clarify whether or not he wanted data and to provide information about specific studies (if he were to ask), closing per WP. MH 09FEB2016",Created in error as duplicate. Closing as duplicate. MH 09FEB2016,1462
29FEB2016,Month, 2,248.59693166,3.06834828686e-23,22,515,Verified attachment with contact information documented. Email notification was already sent. Unclear whether HCP wants someone to come deliver the presentation or if she just wants it emailed to her. Considering calling rep for clarification. Sent email to internal PPD team to discuss. MH 29FEB2016 Need to clarify whether she wants MSL visit or just the pdf emailed to her. 1st attempt: 29FEB2016 @ 1448 ? LM with nurse?s VM with MIRF line. MH 29FEB2016 2nd attempt: 02MAR2016 at 1212 - Spoke with Dr. Schiller who clarified that she would like to have an MSL come out to her site and present this presentation to herself and other INOVA physicians at her site. I informed her we could coordinate this. MH 02MAR2016 Assigned MSL request to Irina for completion. MH 02MAR2016 Sending the General Oncology pipeline brochure slide deck via email as requested for MSL to present. MSL request was sent to Irina for fulfillment. 6March2016 CS,"Verified attachment with contact information documented. No email on file to send notification. No sales rep information on MIRF form. Emailed Liz to find out name of sales rep/MSL and to see if this is for access/reimbursement since insurance/pt chart info was included. MH 23FEB2016 Liz sent chatter under Interaction stating the following: ""Can you reach out to the HCP and see if an MSL or Rep filled out the form on their behalf or if they sent it over on their own? And also let them know that they sent over the patient's entire medical chart which is a major concern. After receiving the info, we can see how to proceed."" 1st attempt: 29FEB2016 @ 1435 ? Receptionist stated that Dr. Williams is out of country til next week. LM on his nurse, Donna?s VM with MIRF line. MH 29FEB2016 04MAR2016 @ 1140 - Teresa called me from Dr. Williams' office and made it sound like he is the one who submitted the form himself (not through a drug rep). I let her know that I would need to speak directly to Dr. Williams' in order to clarify the request. She is leaving him a note for when he returns to the office on Monday. MH 04MAR2016 2nd attempt: 08MAR2016 @ 1316 ? LM on Donna?s VM with MIRF line. MH 08MAR2016 Sent follow-up chatter to Liz on how to proceed. MH 10MAR2016 No response received from Liz. Per guidance from management, closing case. MH 14MAR2016","AE filed Request #00144160 Corrected demographics. Original Question Text: I would like to get additional information regarding the incidence of Stevens-Johnson for patients treated with Opdivo. Delivery method: Phone Search of PI/SRL could not find incidence of Steven-Johnson syndrome, only different types of rashes with grading. PubMed search using the terms nivolumab/stevens-johnson syndrome/incidence did not return any citations. Internally escalate the case to see if the dermatologic rnx letters can be used and/or email GPVE for incidence of Steven-Johnson. The team has decided to escalate the case for additional search in CSR for specific incidence and to email GPVE for post-marketing incidence. XS 25FEB2016 Info from GPVE: On a search of the BMS Safety Database today (26-Feb-2016), it revealed that there was one case with the PT term of Stevens-Johnson Syndrome for marketed nivolumab. No info found in CSRs. Will re-assign to Xuan for fulfillment. 26Feb2016 CS Received feedback from Cara, made an outbound call to the requester. Left VM with Patty, the requester's assistant. XS 26FEB2016 Made 2nd outbound call to deliver a verbal response. The requester is with patients, again, left VM with Patty. XS 29FEB2016 Since no response from the requester after 2 attempts. Per WI and after discussion with the team, will close out without sending information. XS 02MAR2016",537
10FEB2016,Month, 2,237.29707113,3.51221602712e-22,21,1787,"Data on Opdivo in urothelial CA Mtastatic disease -- *24 hr email sent* Verified HCP credentials and contact information per request notes and via google search (two phone numbers listed for HCP, one in request notes and other already in database/google search - kept number at x6150 as it appears number provided in request notes is general for hospital system whereas x6150 is more specific). DP 10FEB2016 Assigned request to US Oncology escalation Queue (OOTO 12FEB2016). DP 11FEB2016 Per guidance from Cara, customized the Nivolumab-The use of nivolumab to treat patients with bladder cancer SRL to include CA209-260, disclaimer for trial not currently recruiting participants, and updated TR. DP 16FEB2016","Dr. Charles Sagorin is requesting information on patients who have existing rheumatoid arthritis and if they are viable candidates for Opdivo. Please have an MSL follow up with any clinical data. Thank you! -- *24 hr email already sent* Verified HCP credentials and contact information per request notes and via google search. Split request into two separate questions and assigned MSL request to Irina. DP 10FEB2016 ***MSL request sent via email to Dawn Bey on 02-10-2016, by Irina S.","Dr. Charles Sagorin is requesting information on patients who have existing rheumatoid arthritis and if they are viable candidates for Opdivo. Please have an MSL follow up with any clinical data. Thank you! -- *24 hr email already sent* Verified HCP credentials and contact information per request notes and via google search. Split request into two separate questions and assigned MSL request to Irina. DP 10FEB2016 Per previous guidance (#49083), customized the Nivolumab-Use of nivolumab in patients with concomitant autoimmune disease SRL to include current search dates/relevant search terms (added rheumatoid arthritis), a TD, and updated TR. DP 10FEB2016",1808
ABH19Feb2016,Month, 2,225.9972106,4.01703579152e-21,20,206,"Please send him data on: Patients with targetable lung cancer mutations who have been on a TKI and switched to immunotherapy upon progression vs chemo and see if immunotherapy is better.And any data on triple negative breast cancer patients Thanks, Parag Nihalani MS PharmD Verified email chain with contact details. Verified acknowledgement email sent. Sent clarification email to MSL for product specification. ABH12Feb2016 MSL clarified request is for Opdivo (see attachment). Split into 2 requests ABH12Feb2016 After internal PPD escalation. It was determined this request requires further escalation. Chattered with Cara and assigned to the US Oncology escalation queue. ABH16Feb2016 Sending Nivolumab-The use of nivolumab in patients with NSCLC harboring an EGFR mutation SRl per guidance from Cara. ABH19Feb2016",Verified requester credentials via google. Pulled phone number from google. Sent acknowledgement email. Split into 2 requests. Waiting for clarification of case 130467. ABH12Feb2016 Unable to clarify other portion of request. Sending this SRL with standard clarification wording in the CL. ABH19Feb2016,"Verified requester credentials via google. Pulled phone number from google. Sent acknowledgement email. Split into 2 requests. ABH12Feb2016 Request too broad, callaed to clarify request, put on hold for 3 minutes, send email for clarification. ABH12Feb2016 Unable to clarify this portion of the request. Closing per WPD. ABH19Feb2016",226
