text,date
Path TL stated PD-L1 scoring takes longer than any other type of scoring and TPS in 40-60% range is very difficult due to tumor intra-heterogeneity in lung samples,1481173200.0
"TL pathologist at a large academic center stated that since the pembro first line approval, orders for 22C3 have increased dramatically.  TL remarked that this may impact their slide triage system for NSCLC patients.",1479099600.0
"TL pathologist stated requests of testing pancreatic cancer has started, but there has been no positive cases so far.",1478059200.0
"TL pathologist remarked with new approvals of pembro in 1st line with different cutoffs in each line pathologists should leave off ""positive"" or ""negative"" notation and leave that decision for the oncologist",1478059200.0
"TL pathologist reported that concordance seen in practice between 22C3 and SP263 is aligned with what is shown in the Blueprint study, which encourages confidence in clinical practice.",1478059200.0
"TL pathologist doesn't agree with the scoring protocol for Roche's SP142 assay as they are counting all immune cells in their scoring even ones that are not near tumor tissue, which are not considered tumor infiltrating lymphocytes.",1478059200.0
TL pathologist reports being pushed to use the SP142 assay internally but has seen lower staining of tumor cells and does not feel good about the amplification step to intensify the staining so has switched to SP263 on Ventana platform.,1478059200.0
TL pathologist estimated about 10% of lung patients express PD-L1 >50%; about 70 cases are testing every 3 months by an outside lab.,1478059200.0
"TL has been reporting PD-L1 expression percentages and indicating ""positive for keytruda"" at >50% but now (due to different cut-offs in different lines of therapy) is considering omitting the positivity statement and leave it to the oncologist to make that call",1477627200.0
Pathology does not know what therapeutic line patients are on currently but TL thinks this may change soon with pembro 1st line approval.,1477627200.0
"TL has conferred with oncologists due to pembros 1L approval and has purposed a new algorithm for testing. Cancer center will begin to test all patients who are stage 3 N1 or higher with 22C3 only and report in percentage buckets, leaving blank positive or negative for keytruda notation",1477627200.0
TL (pathologist in a large cancer center in the Northeast) prefers 22C3 IVD assay because its cleaner than the 28-8 IVD assay (over 10 months of experience with both assays in house).,1477627200.0
"Since January 1st 2016, there have been about 250 tests for PD-L1 and 1/3 have been for lung cancer",1477627200.0
Path TL reported that their lab tested a total of 7 different anti-PD-L1 antibodies and reported that the SP263 antibody is very expensive,1481864400.0
"Regional TL expressed a general frustration with current Phase 1 trial designs. She feels current studies are too limited from the start (i.e. specific biomarker, tumor type, etc) and may miss any early efficacy signals. She would prefer to see more basket type trials that capture a broader patient base in phase 1.",1472184000.0
"Data from the Blueprint project was presented at the Fall SWOG meeting. Presenter discussed the data re: different results if assays and algorithms are mismatched (37%). Mismatching is high risk and not recommended. It was stated that the 22C3 assay will be the standard assay, and there is a need to analyze specimens from other companies/assays using 22C3.",1474171200.0
TL stated that their institution uses CARIS and they do receive PD-L1 levels if enough tissue is available. CARIS uses the 22C3 pharmDx test because it is a companion diagnostic.,1467172800.0
"During a Highlights from ASCO meeting, the theme across tumor types (melanoma, lung, H&N, bladder) from academic TL presenters was that PD-L1 as a biomarker is 'a mess' and shouldn't be used to make treatment decisions.",1466827200.0
"Community TL shared that Foundation One is planning to offer both mutational burden and MSI status for free, at least initially. This hasn't been rolled out yet but is coming.",1466827200.0
Academic TL mentioned that the derm pathologists had been discussing development of in-house PD-L1 assay. They have decided against developing their own test and will send it out if/when testing is requested,1455598800.0
"At Fall ECOG meeting, thoracic chair polled the audience about how is PDL1 testing being handled at their institutions.
i.	Mass Gen reflex testing but not with 22C3. 
ii.	More institutions sending out samples vs in house testing
1.	Audience responded that they are getting results within 3-5 days of sending out samples
2.	They are getting actual % positive PDL1",1478926800.0
"Local community TL told me that when she gets her reports back for PDL1 testing, the company provides her with a % positive for PDL1 for pembro as well as a % positive for nivo on the same sheet. I asked her if the numbers match up based on Blueprint analysis and she said they are usually about 10% different with the nivo number being lower. This was based on a single patient and she couldnt remember the company's name that did this testing but she said she would let me know.",1476936000.0
"Local lung TL said that after discussing the 026 data, he asked if BMS will stratify patients based on the 50% PDL1 cutoff to avoid a similar outcome to what happened in 026.	He feels that the combination of the multiple different imbalances in stratification might be the reason the study failed but he said he isn't totally convinced.",1476936000.0
"Local lung TL said that given the esmo data with pembro, he will now start testing all first line NSCLC patients for PDL1. He said that the testing is done via Clarient.",1476936000.0
Local lung TL said that he hardly ever does PDL1 testing in second line and uses predominately nivo because of the lack of need for testing. He said tissue availability is always an issue and patients don't want to wait for results. He said that he doesn't think he will use much atezi in his second line patients as he is more comfortable with nivo.,1476936000.0
1) PD-L1 test requests have been minimum for melanoma; 2) The requests usually directly go from the Med onc to the Pathology administrator. 3) Regarding PD-L1 testing the TL believes image analysis would be better for scoring than Pathologists reading the slides.,1481000400.0
There has been a steady flow of PD-L1 requests for NSCLC cases at the institution with no such increase post-ESMO.,1481000400.0
"1) The lab has standardized the Dako 22C3 assay, along with SP263 PharmDx and another Biocare Ab, in-house. They are comparing the efficacy of the 3 tests in-house. 2) They are also running parallel projects to test the clinical relevance of PD-L1 expression on TILs in breast cancer tissues.",1481000400.0
"PD-L1 tests are being sent out to PhenoPath, however, the institution is close to finishing validation of the two Dako assays, 22C3 and 28-8, in-house. They were initially facing hurdles with the control tissues.",1481000400.0
"Podium presentation at American Cancer Society-Cancer Action Network about Personalize medicine. Panel consisted of RTL for Lung Cancer and LTL for Translational Medicine. They talked about the use of liquid biopsies and how they are using these biomarkers as ways to predict relapse. They stressed the importance of getting involved with organizations that voice their concerns with policy matters, fund raising and encouragement of patient navigators that assist patients through the complicated continuum of care.",1479445200.0
RTL presenting at local meeting on treating RRMM and his experience with other MOab that targets CD38.  He did not feel the infusions were a concern except for the first infusion and they are using Montelukast as part of their pre-meds and have seen less reactions when giving that drug.,1476072000.0
"I attended a patient support group where the presenter was a physician that was speaking on a prognostic tool that uses gene expression profiling  to help determine risk and to guide course of care. It is reimbursed by Medicare at initial diagnosis and throughout all stages of disease.  It provides a prognostic risk score that analyzes expression of 70 genes, 2) molecular subtype and associated igH Translocations (700 genes analyzed) 3) Virtual karyotype Chromosome Copy( 816 genes).  Attendees very interested and wanted to know if they could ask their physician to utilize this in their diagnostic testing",1467000000.0
"An community oncologist called me to ask about using nivo in PD-L1- pts.   She has a plt-resistant NSCLC pt who tested negative on the Merck test.  She said has not seen many responses with nivo and feels it may not be as good as pembro and was wondering why she should even try nivo in this pt, in light of the 026 data.  She also asked about the MOA of PD-1 pathway.",1471320000.0
"A pathologist at an NCCN center responded to an audience question during GR about how HCPs should address the ""tumor insufficient"" problem for lung cancer Dx but indicating: 1) cutting samples for problematic tests first and 2) increasing communication with surgeons about expanded testing needs.",1469592000.0
"National H&N TL said during GR that biomarker data from KN-012 suggest PD-L1 status alone is not an informative biomarker for SCCHN.  It will need to be combined with information on TILs and IFNgamma.  Believes future studies will look at PD-L1/2 expression in tumor and immune cells, as well as IFNgamma gene signatures.",1469592000.0
"A national mel TL told me that :
•	PD-L1 disappointing as biomarker but can be used to enrich for responders
•	They are not testing because it only adds costs and anxiety
•	They believe testing for T-cell clonality can enrich for response",1469592000.0
Melanoma NTL says his institution now does routine TPK screening for patients on IO treatments and that ECOG is implementing the test for current and future IO studies.,1477281600.0
Regional TL has recently switched to cytology for PD-L1 testing in patients with malignant pleural effusions due to convenience and non-invasive nature of sample collection.,1482814800.0
HCP expressed she was unaware of the specific PD-L1 cutoff requirement (>50%) for pembro in 1L.,1479618000.0
"Community oncologist in medium sized practice mentioned Merck's PD-L1 test reads out as a percentage. Based on any level of PD-L1 positivity (>=1%) in 2L NSCLC, he is able to get payor coverage for pembro.",1477108800.0
"NTL stated at dinner presentation, ""I think PDL1 data will be big at ASCO this year, however I think it will ultimately take a big step backwards.  I think this years data will muddy the water even more than it already is.""",1454302800.0
It seems that my patients with higher mutational burden do better on IO therapies.  Not necessarily a mutation that already has a targeted therapy but more the patients that have a list of genetic abnormalities that maybe don't have a defined mutation/protein.,1466740800.0
RTL for Multiple Myeloma shared that although he uses a lot of Kyprolis he is more careful to study which patients he gives it to as he strongly believes Kyprolis increases a patients risk of stroke.,1463630400.0
"NP at an outpatient clinic mentioned that they currently have a patient on KRd. However, this Patient's renal function is progressively getting worse resulting in changing therapy. The NP mentioned there is talk of starting this patient on ERd.",1464062400.0
NTL in the Boston area mentioned that the ORR of 65% should not be confusing when compared to 85% response data presented at ASH. She feels that folks will understand the stringent review by the IRRC. She also mentioned that when looking at the waterfall plot there is no doubt patients are having a good response to Nivo. She mentioned that what may confuse physicians is that in the -039 study there are a couple patients that were not exposed to transplant and or BV. This may confuse folks cause our indication is post transplant and BV failure.,1464667200.0
"A lung RTL based on literature review believes that the T790M mutation patients may be more sensitive to nivo, so they add nivo and don't stop erlotinib in those patients as they believe selective pressure would cause loss of this sensitizing mutation.",1464753600.0
"A thoracic TL  has been using nivo in their head and neck patients.  The TL was familiar with the AACR head and neck data and mentioned it was impressive, particularly the OS data in the p16 positive patients.",1464753600.0
NTL shared EGFR/ALK positive accrual on the screening trial in the ALCHEMIST study has been behind schedule partly due to patients not wanting to participate on a trial that is stratified to placebo and percentage of mutation are not as high in certain parts of the US.  The new addition of nivo flat dose of 240 mg in the adjuvant setting will be really exciting and accrue rapidly.,1463112000.0
"A very influential regional physician feels that Elo is tied to Rev, where other products are showing single-agent activity.  He feels, and recommends to others, that Kyprolis, Dara, etc should be used instead of Elo except in very unique circumstances.",1463457600.0
MRD should be used to assess the level of response to treatment.,1481518800.0
Scientific Expert said that the more mutations in MDS/AML leads to a poorer prognosis.,1475640000.0
Expert said that low PD-1 levels have shown higher mortality.,1474862400.0
"PD-1 testing should be done on all cases, even though it doesn't seem to be the best marker.",1474862400.0
GVHD can be managed with PD-1 inhibitor and allo transplants.,1474862400.0
Using a PD-1 inhibitor with allo transplant would provide a graft vs. leukemia effect which would be beneficial.,1474862400.0
Investigator would like to see a trial where Nivo could be tested post CAR-T failure.,1470715200.0
Investigator would like to see a trial where Nivo would be given in conjunction with CAR-T in lymphomas.,1470715200.0
"TL believes that SCT patients have over 30% higher mortality risk than the normal public.  SCT presents long-term complications, mostly GvHD of near 70%.",1475640000.0
"Regional TL who treats GU patients says that of all the departments they feel the least need for PDL1 testing. However, because of the recent 1st line lung indication with an IO agent requiring testing their institution is now working on doing an in house test. he doesn't feel like he will use it",1479618000.0
Local TL mentions at ASCO review mentions that mismatch repair deficiency and PD1 inhibitors such as pembro have shown much promise in this setting. She believes that testing for mismatch repair should be done for all tumor types and begin considering PD1s regardless of tumor orgin,1467086400.0
National TL and NCCN panel member feels like the 1st line story is set. Testing will help to select those patients more likely to respond up front and no testing will be needed in the 2nd line setting. Based on the data that will be available he will never offer monotherapy PD1 or PDL1- patients or patients with EGFR or ALK mutations. He hopes that the nivo/ipi combination will be positive for PDL1- patients,1467000000.0
National TL and NCCN panel member explained that he has had very high rate of PDL1 screen failures during an 1L atezo lung study. He struggles to find PDL1+ patients and wonders if there is a geographical relation. Is there higher rates of PDL1 positivity in the tobacco belt? He has turned down Merck studies with PDL1 >50% cut off because he seldom finds a patient with that high of expression.,1467000000.0
"National TL and NCCN panel member explains his take the recent article implying that patients with low LDH might better benefit from BRAF/MEK inhibitors versus IO. He is not surprised by the data, it is not groundbreaking that patients with low LDH respond better to any therapy as they are less sick patients. He has not allowed the article to impact his practice.",1467000000.0
"National TL explains that one of the reasons he prefers to use IO versus BRAF/MEK inhibitors for BRAF patients is due to compliance. He has found that due to the AEs many patients with skip doses when they ""want a weekend off to feel better"" or going on vacation. IV ensures compliance.",1467000000.0
"NTL performed translational analyss on predictors of response to CTLA-4 and PD-1 treatment.  Pts received anti-CTLA-4   Important predictors of response:
1.	Mutational Load and CD8+ T cells in the invasive margins (T-cell ""inflamed phenotype"")
2.	Adaptive immune signature expression and correlation wit response   
•	Signature consists of 12 markers (not fully disclosed)
•	CTLA blockade:  immune signature failed to predict response to Ipi
•	Pre-PD1 treatment biopsy failed to predict response to PD1 treatment
o	Early treatment biopsy analysis of immune signiture within 2 doses of PD1 treatment predicted response to PD1 treatment.  Saw significantly higher expression of immune markers (CD8+, CD4, CD3, PDL1, Lag-3).  IFN-gamma and MHC class I and II downregulated (antigen presentation compromised)
o	TL hypothesized that early adaptive immune response may be more predictive of PD1 response",1462075200.0
"NTL mentioned biomarker analysis of MSI-CRC pts revealed increased levels of CD8+ T cells and low levels of IL-4, IL-6, IL-8 in responders treated with single agent Nivo. All pts were MSI-High.",1461902400.0
"TL mentioned her site is participating in the phase 2 ""basket trial"" the NCI-MATCH. She stated it's a ""Precision Medicine"" study that includes pts with solid tumors and lymphomas that have progressed on standard treatments.  Cancer pt biopsies are screened through gene sequencing to detect genomic aberrations.  Patients with tumors that share the same genetic abnormality regardless of tumor type will receive the drug that targets that abnormality.  She stated there is a strong focus on rare tumor types but also includes large tumor types as well (breast, prostate, lung, CRC).  She said the study opened in August 2015 and enrolled 800 pts rapidly by November 2015.  She said there's a lot of enthusiasm among participating sites for enrolling into the study.  She said an Interim Analysis was started around Nov-Dec of last year.  She said all the tumor samples were being processed and analyzed by MDACC and sample processing was ""backed up"" due quantity of samples.  She said there are significant delays to testing sometimes taking up to a month to get results back.  She said they were expected to re-open the study in 01-2016 but it was post-poned until this month. During this time, new enrollment was stopped.  She stated also during the Interim Analysis they decided to add 14 additional arms bringing the total number of arms to 24 and add additional labs for genetic analysis.  She said there was a low genetic match rate to drugs available with just the 10 arms and increasing the number of arms with drugs targeting specific mutations may increase likelihood of pts matching to one of the treatment arms.  She said one of the added arms is Nivolumab in tumors with MMR deficiency and was excited about the rationale for the use of Nivo in tumors harboring genetic instability.",1461902400.0
"Community TL mentioned he had an ovarian cancer patient who progressed through all options, so he did a Foundation One analysis.  It demonstrated amplification of CD274 (PDL1) and PDCD1LG2 (PDL2) genes.  He was unaware of the official gene names and wanted to know what it all meant and if Opdivo would be an option for this patient.",1469332800.0
"NTL stated they are currently in the process of ""bar coding"" immune cells in order to separate different immune cells more efficiently for biomarker analysis.  Basically, they insert the appropriate sequences and bar code into the probe used to identify specific immune cells and it allows easy separation of immune cells.",1469332800.0
"Most impactful presentation at NRG occurred during Immune Modulation Session regarding the Cancer Moonshot 2020 Program.  TL is founder and developer NantHealth and GPS personalized molecular decision making platform (Genomic, Proteomic, Spectrometry).  GPS platform includes all current assays in one platform (DNA, RNA, Protein) and informs the doctor on the best treatment option based on the patients tumor analysis.  Stated the assay is CLIA and CAP certified and covered by insurance - mentioned BCBS.  Stated most Oncologists believe IO, IO combos, and IO+chemo will be the future.  Spoke most positively of Immune modulating therapies.  Stated this platform most accurately addresses the changes in the tumor microenvironment and immune system interaction needed to predict response to immunotherapies because it looks at DNA, RNA, and Protein instead of just one component such as sequencing  with DNA

Platform information:  http://nanthealth.com/",1469332800.0
"A Melanoma NTL from Boston, stated that ""there is no value in doing PD-L1 testing in melanoma pts.""  He added that ""I don't test any of my pts""",1478494800.0
"A LTL in Boston stated that based on all the data coming out around 1st line NSCLC, they should be testing all pts for PD-L1 status.  However, he added that ""he has requested testing on 15 or so samples (1st line pts) and all of them have come back negative"".",1477281600.0
"A RTL from a Major Hospital in Boston shared at grand rounds that they do not perform PD-L1 testing for their NSCLC pts (beside if required by clinical trials).  He added that now that Keynote-024 is positive, they will have to test PD-L1 in all their 1st line NSCLC pts.  He did not specific which PD-L1 test his institution will be using.",1477281600.0
"A Lung RTL shared that he has ""ordered merck's PD-L1 test multiple times"" as part of his routine biomarker test prior to 1st line platinum doublet treatment, and ""it has come back negative every single time"". He inquired further around ""does PD-L1 levels go up after Pt resistance?""",1470715200.0
"NTL in Lung stated that because of Keynote 24, PD-L1 testing will become part of ""Reflex testing"".  He wondered whether the PD-L1 test should be reported back as percentage positive, or positive/negative for a 50% cut-off (based on KN24).  He added that his institution does not have an in-house PD-L1 test and has to current send out to an outside lab for PD-L1 testing.  He envisions the pathology developing there own PD-L1 test (or purchasing one) over the next 12 months.",1467086400.0
"An Lung RTL shared that he has order Merck's PD-L1 test 12 times and so far all 12 test have comeback ""negative"". He added that for this reason, he sees no value in testing PD-L1, unless if its already part of ""reflex"" testing right off the bat.",1467000000.0
"A RTL shared that her lab is able to collect/testing ""Soluble PD-L1"" in the blood.  She looking to determine if ""soluble PD-L1"" is predictive of response.",1466395200.0
"Pathologist TL that is a medical director for IHC at a large reference lab. Noticed a 4x increase in the number of requests over the last few months, stating approval in 1L lung as a factor. Stated he was surprised at how many people still request E1L3N. Is leading a survey of pathologists for CAP PD-L1 practices. When discussing concordance data and 1L data, he stated that both concordance and CM-026 were in a few small percentage of all patients, and this may be why CM-026 did not meet its endpoint.",1482037200.0
"Pathology TL in the West that scores PD-L1 testing for a large reference lab. Sees about 50 requests per week, volumes up 500% lately. Most requests are on label, but says he gets requests for all tumor types. If they get a request that is off-label, they will state that the test is not approved in that tumor type. Accepts cytology and FNA samples without any disclaimer; believes that as long as there are 100 tumor cells, it's on label. Believes most clients are too small to bring testing in-house and will keep sending to them.",1482037200.0
"•	The institution has thus far been sending out to BioGenomics for PD-L1 testing, but is now validating 22C3 in-house due to large volume of requests (950 requests institution-wide since March 2016, mostly 22C3)
•	Report from BioGenomics provides test used, % PD-L1 positive, a bar graph showing % positive and cut-off point, and positive/negative. All of this information is transcribed into medical record.
•	Very interested in PD-L1 testing in FNA/cytology samples, willing to collaborate regarding this
•	Would like companies to provide a flashcard-like scoring guidelines sheet, for example, that shows what 1% vs 5% vs 10% looks like",1479272400.0
"Met with a Regional TL in West territory that is part of a network of mid to large size community hospitals. Receives approximately 6 tests for PDL1 testing per week, most of which are 22C3, and has no plans to bring staining in-house. Does not believe pathologists are incentivized at his institution to stain slides in-house based on their reimbursement rate. Had negative views on using a 1% cutoff, stating that the company thought it was smart to have any staining be positive, but it ended up hurting them in the end.",1481086800.0
"Met with a local pathology TL at a mid-size community hospital. Personally receives 3-4 requests for PD-L1 testing per month, mostly for 22C3, and sends these to NeoGenomics. Has no intention of bringing this testing in-house due to low volume but has both Ventana and Dako platforms available for use. Believes that NeoGenomics will sometimes just stain the slide and send it back without scoring so that he can score it himself. For cases that are borderline for 22C3 (40-50%), he will ask for other opinions instead of just calling negative.",1481000400.0
"On 07/22, a speaker at the 11th Annual New Orleans Summer Cancer Meeting indicated that: PD-L1 is not a biomarker that allows to select individual patients for treatment; IFN-ϒ 6-gene signature profiling might prove more suitable for this job.",1469505600.0
"RTL and researcher at community clinic felt that anti-CD137 is the most promising agent in BMS pipeline brochure, and was not impressed with anti-KIR data to this point.",1473220800.0
"RTL at NCI cancer center noted he is considering elotuzumab for patient with CD38-negative myeloma. Typically CD38 staining is very bright and although pathologists noted staining was ""partial"" the discussion he had with pathologist made him believe staining was negative.",1463630400.0
Academic center in the Midwest has established a Precision Medicine Molecular Tumor Board (PMMTB) to which practices around the state may submit cases for review. The PMMTB will review cases and make treatment recommendations based on genetic profile of tumor.,1460347200.0
"Presenter at a state oncology society noted from the podium that immunotherapy is the ""great depersonalization of cancer treatment"" in that it is given to treat a variety of cancers,  but does not work all the time. Thus, biomarkers are necessary. Presenter noted MSI for colorectal cancer as an example.",1460347200.0
"RTL at community practice stated dissatisfaction with FoundationOne, noting using the service for 20 separate patients and not receiving a helpful answer for treatment with any of them.",1473220800.0
Presenter at national scientific congress stated that checkpoint inhibitors will be more beneficial in homogeneous tumors with high neo-antigen expression over tumor with intra-tumor heterogeneity.,1461816000.0
A regional TL said that he was very impressed by the MSI-high CRC data with Nivolumab.  He said that his practice is now testing for Lynch Syndrome in all CRC patients as well as in appropriate non-CRC patients due to the recent NCCN Guideline update.,1481259600.0
"A pharmacist at one of the highest volume Opdivo-using sites in my geography called me asking to differentiate Opdivo from Tecentriq.  His practice is considering adopting more pathways and the physicians are asking him how to help distinguish PD1 inhibitors from PDL1 inhibitors.  He expressed that he did not know who to contact for Pembro or Atezo, so he was relying on his relationship with BMS to help guide him.",1478494800.0
"A regional TL at a rural community practice told me that the hospital is now doing PDL1 testing on all of their NSCLC patients.  He said the pathologists are also providing the percentage of PDL1 positivity.  When asked if this was due to Pembro's data/label, he admitted that he did not really know the answer but doubted it had to do with Pembro because their group only really uses Nivo.",1475553600.0
"A national melanoma TL said that the Blueprint data from AACR confuses him more than anything now.  He is still processing why there is such a big difference in PDL1 positive patients in BMS (25%) and Merck (75%) studies.  He acknowledged that Merck is also considering positivity if adjacent stromal tissues stains as well, but has a hard time believing that Merck and BMS populations are that different in terms of PDL1 expression.",1461556800.0
"A regional TL shared with me that Foundation One detected mutations in MSH6 (related to microsatellite instability) in two different tumor types from his patients.  Foundation One recommended that he consider anti-PD1 therapy as they ""are more likely to respond"" with these agents.",1459915200.0
"Within the past week, I was asked 4 times by various TLs how to differentiate a PD1 inhibitor from a PDL1 inhibitor.  After engaging in a scientific conversation about mechanisms of action, one of the things that seems to resonate most is discussing where the actual target for each antibody lies.  Theoretically raising the point that an antibody for PDL1 could probably not penetrate the blood-brain-barrier, but an anti-PD1-stimulated T-cell in the periphery could, was very well received.  The physicians seemed to appreciate that there may be enhanced CNS activity with a PD1 inhibitor.  Also, describing the complexities of the IHC for Atezo vs. Nivo seemed to resonate well.",1478494800.0
"A local TL said that he recently attended a speaker training session for Tecentriq with roughly 40 other physician speakers.  He said that he was stunned by how many physicians truly do not understand the MOA and the differences between PD1 inhibition and PDL1 inhibition.  He said that even after the training session was over, he still did not feel as if the physicians appreciated that there were differences between the agents.",1478059200.0
"A local HCP with very high-volume lung cancer patients approached me and said that the Tacentriq rep visited recently to talk about their PDL1 testing.  The TL asked about the differences in IHC between our assay and theirs, and he voiced a lot of confusion about how they score IC/TC 1,2,3 etc.  He said he preferred out method of testing and hoped that the pathologists would not adopt Tacentriq's.",1476417600.0
"I had a discussion this afternoon with an NCCN melanoma panelist and national thought leader, and he shared with me that he does not plan on the NCCN panel to update their melanoma guidelines any time soon.  He said that PDL1 expression ""is not ready for prime time yet"" so they do not plan on changing anything in regards to PDL1 testing.  With the current inclusion of BRAF WT and mutated in the guidelines, he guessed that the next version would not happen for quite some time.",1455080400.0
"RTL interested in looking at adding a PD1 inhibitor to BCMA CAR therapy to prolong the CAR response. Possible idea would be to add nivolumab as CAR T response begins to decline, and not silmultaneously due to CAR T toxicity exacerbation, mostly of increased cytokines release.",1472529600.0
"Neurosurgeon participating in GBM trials mentioned that for Medicare patients, there is approximately a 2 week lag time between starting therapy, and getting payment for methylation testing post surgery. He feels this could be a problem moving forward, as we look to have nivolumab indicated for GBM because these patients do not always have that much time to wait before needing to begin therapy.",1467259200.0
"In a discussion around use of Nivo in cHL and NHL, LTL mentioned that he feels nivo and pembro are the same and will interchange them.",1465963200.0
"TL feels that the pooled data set in the label despite the results being less than what was seen in 039 is still great data and he is looking forward to seeing the 205 data post ASCO release. The pooled data set is ""impressive"" in this population of patients.",1464840000.0
NCCN lung panelist stated at his institution they are not using Foundation testing as at this point offers little value.  Stated with Roche acquisition TOT may be problematic,1480914000.0
Met with NCCN panelist for NSCLC recently.  He noted NCCN has been discussing the whole PDL-1 testing situation along with others.  Noted they found it odd that Foundation recently announced they were going to add PDL-1 test to assay using SP 142 Ab given that SP 142 was shown to have lowest concordance in multiple studies..  Assumed it was some sort of business issue,1480222800.0
"Met with PT, med policy committee of regional payer in midwest.  On the PDL-1 testing front they admitted they were not savvy enough in their claims edits to limit payment for only above 50%.  So for example as of now pembro first line would be paid if PDL-1 positive to any extent",1479618000.0
PCP in a community practice does not test for PD-L1 to make treatment decisions.  He uses OPDIVO on and off label. Discussion around using low dose corticosteroids to manage fatigue and continue to treat.  Advised NOT to use as such unless he has treated an IMAR and is tapering.  We had discussion around masking symptoms of potential IMAR and efficacy in absence of IMAR.  Reviewed IMAR guide and algorithm.,1481432400.0
"Merck is messaging that Pembro will be approved by insurances to treat patient in 1st line setting for patients with >1 PDL-1 positivity.  There are community HCPs using it,  Discussion provided around 2nd line data for opdivo and trial designs.  Discussed KN 024 and CM 026.",1480914000.0
"Community HCP reports using ""liquid testing"" with foundation medicine to test for PDL-1 due to lack of tissue.  Local hospital using there own PDL-1 testing essay.",1480914000.0
,1463371200.0
"National TL stated that BMS needs to immediately initiate a trial of ELd in lenalidomide refractory patients.  This statement is based on TL belief that if Elotuzumab MOA correct, then lenalidomide would enhance elo activity on NK cells in Len refractory patients.",1463371200.0
"National thought leader said that a topic worthy of further discussion was the duration of treatment of treatment when using checkpoint inhibitors in the treatment of HL, treat for defined period of time or until progression.",1463371200.0
"NCCN adviosr to the panelist stated that it's a challenging situation for Elo based on the Elo being developed/studied for a Len Naive patient population. He stated that data with a PI would help the treat community. In a reactive dialoague around the  EVd publication in blood, he stated he had not seen it. He stated that this data set would be relevant.",1463544000.0
"Payor insights from ~4 million life plan in the Midwest provided the following insights. They are not looking to manage PD1 inhibitors by PDL1 expression levels. He indicated the science is too new and there are too many unanswered questions.  Payor stated the PDL1 expression is informative, but not definitive. PDL1 expression is not in the PA criteria yet. He stated there is not an ICD10 code for PDL1 expression (+/-).",1477454400.0
