doc_id,topic,association
uuid-c682274c7c1e491eb16e5a8507e7bb35,nivolumab,0.812144
uuid-f5d462332f424ce8970fd0f9132bbb39,impressed,0.362545
uuid-8e85db0ea7364ffb87e6c276d490725a,therapy,0.997206
uuid-b291a3069e2a47dface75b363132cf77,nivolumab,0.551667
uuid-b408dce12cee435699cc1c682ed8fdf9,nivolumab,0.435962
uuid-dbafdae3ccfc4bf5b8339f64940ca8da,nivolumab,0.435962
uuid-f86783948d8042d9be2b59a48b9ce1b5,nivolumab,0.448012
uuid-69ce0850c5cb402185d68f7885b71ea7,treatment,0.593909
uuid-5b3c20d5425a49ecaea81701919b6864,nivolumab,0.42559
uuid-d1aa9b9e91044c699cab89ae3fc798be,,0
uuid-2656f75726a743f8b7d96efe43d6eddf,nivolumab,0.433041
uuid-24a94b2fc8ab4f1ba0ec5cd7da44f10c,nivolumab,0.413116
uuid-2c4fab2c08414c4fba913c4f2b9f275b,nivolumab,0.443094
uuid-5a71d84f398a4aa6814ab364866aa318,NSCLC,0.822195
uuid-f367ad943bc7435fa125cd320b5ba32d,approval,0.81539
uuid-9e2996b8bd104b1492d6ed7a235a1c79,dose,0.806134
uuid-210c490f9519472ba606d794c444d300,Opdivo,0.630857
uuid-e7629f5f7b0e44d782a979bf6a4a3c35,,0
uuid-decb630b02ed4d648ec41b1847a856b9,,0
uuid-b9349514b623411492170285ccf1c270,nivolumab,0.677652
uuid-a46cef221a10466780b4e33594cc6f5e,inhibitor,0.613044
uuid-70458581ecbf475a8d554cbd7a73b160,cancer,0.453924
uuid-f1a206c8be284de898e801d503d0013b,toxicity,0.297388
uuid-024bd51141c9440795f0d983609607a7,,0
uuid-2f665e7eb3e5452a9dc443b7b7258f5a,nivolumab,0.463939
uuid-ec4a5f5ba3ac49a5b2fc052c670d3782,nivolumab,0.444238
uuid-0ba43a18469f4123ace0575ea6f65f3f,nivolumab,0.463939
uuid-da15502688314f7bbc75ad79ba4b7b5d,nivolumab,0.797617
uuid-d6680c5fe6d54f96b85ddc2aece0b8d9,nivolumab,0.444582
uuid-bf2467d6103a45289a511291f508827e,response,0.542079
uuid-a668c3219af8461d942332be9944d549,"patients,pts",0.797026
uuid-02e1c28df2f842fd9719f3ec8e720825,nivolumab,0.483208
uuid-2d2580db97b040449dab71df9f3e6ebe,nivolumab,0.483208
uuid-51c5276375844761b49fd0ca56fabe3e,Opdivo,0.509025
uuid-6230b6a9b19c48efaf446e18f3cc1cdf,progression,0.375158
uuid-de878cea186e4bb6addf1733ba6483fe,,0
uuid-b34cc7064cab4a6695b8857d09418242,treatment,0.458542
uuid-6e5344ab6fce4045bed36369620a7ce7,"patients,pts",0.507358
uuid-c3228589de1b464a9bfa3fc7b76c060a,treatment,0.841904
uuid-c39975dad7514f39a86731231ba4707b,Opdivo,0.498537
uuid-d5e6951f13644b7f8e93f06c23578f74,nivolumab,0.751981
uuid-ccc04914d46d403ebe2ff68f95f7bea3,"PD-L1,PDL1",0.408902
uuid-c0de8354292b43c09c77be9f29aac945,"PD-L1,PDL1",0.373688
uuid-df861346071843ca892daee4b389bd24,"PD-L1,PDL1",0.347199
uuid-d8df2dee21eb4f45a9c14d3ecade80d8,data,0.404589
uuid-235f2ecb02684e8c972a9b35746d4f20,,0
uuid-d115a092297449a2b8d6c81b185572e8,nivolumab,0.476438
uuid-52543df294c84bad95202e2ab8d7bbeb,cancer,0.459372
uuid-e94cb0d0ae6143a9b10529e3dfaea4cb,treatment,0.77507
uuid-5d2b6b4b98a049e39ad3f38e31f6dde2,nivolumab,0.682923
uuid-c368aff5ff764e008371fd88e574a852,cancer,0.677746
uuid-9340a73bcf114667a288e38ee8061a3f,,0
uuid-52cac75fa5e946d1bf1940a91a880d11,clinical,0.48616
uuid-09bf6ecca5ce4e01a7728e1ea13d4e48,treatment,0.508819
uuid-d2c2a314e2674130980dcde1664c84a5,data,0.698958
uuid-c217a7c2eb23434793f11b8372ee19dd,cancer,0.872639
uuid-a0df294e68c44fe494b3ac8ea22e3ea7,cancer,0.499315
uuid-bf5069a51f774f309e08b13d509374ad,progression,0.431808
uuid-284b571d68504a41b4b1d61868461b26,PFS,0.594151
uuid-97d25b6b991041a3a295d86d75e97132,"PD-L1,PDL1",0.859147
uuid-3d9e547dbe264b2b86037b899125b7b1,,0
uuid-8fc4740bd2b4465caca459b94e7bc9bc,cancer,0.727872
uuid-aa1dfbc32a214ed29da38a1b6002b73d,nivolumab,0.454016
uuid-a979316257444aa5b01776a61d23f06c,RCC,0.72058
uuid-b17258fe4dc04f9c92182cf156c5f1f5,treatment,0.567082
uuid-c5416a4e58a54e8489a5ae236f9c9eda,treatment,0.375272
uuid-83d5ff5ebafa453ba6423f8249e09048,cancer,0.555926
uuid-63f31ef2b980415b98570b4a35f1b307,treatment,0.683514
uuid-9b04e869cfa64f69977bda5d23ea94fa,nivolumab,0.193779
uuid-2a968f41078b42f4b4fc69dfcc49309a,NSCLC,0.464055
uuid-2d763670158e427e8ab101a8313640da,nivolumab,0.42932
uuid-78c2d4b75890407ca5b4a2d568c55b21,,0
uuid-2f2c3486c72941a09dc62dbed140c5c8,nivolumab,0.422044
uuid-f102c863eee74e01845ac830d7c89f66,nivolumab,0.262901
uuid-950290c4bbaf4fb6a31f859a3472b1ec,cancer,0.627894
uuid-39079f10d2da4256b8af46024075a099,nivolumab,0.670652
uuid-0efb34f302304f18adb9c63b1e87b152,nivolumab,0.637821
uuid-9f27cc3f7a194891839d28b2e2cd22b0,,0
uuid-18654b5196db487199b0e2721748eb04,Opdivo,0.434567
uuid-4dbc294051ce44d5a000ac68c12566cb,,0
uuid-ce4453f19b7e4685a55d7bb6789cd46b,data,0.718002
uuid-4156333eba2946ccad2722bb0de4e6b6,,0
uuid-2c03a26f42544156addeeaabda88ee13,,0
uuid-cb79b05bd71041819672bf7df4008b56,dose,0.572805
uuid-8395f4cfe507455eae91d12327c1e31f,,0
uuid-42d650c8f1154a4e910defd1bc822ceb,Opdivo,0.391827
uuid-c01d780819fd4957bc4eddd4bb42ba23,Opdivo,0.433876
uuid-f4fed8990a5341569c7be667bd56e5ed,nivolumab,0.819028
uuid-f1409ae28e364a3d9df36735fa206f53,nivolumab,0.75509
uuid-92393e879bc34aeba20191f47e6c9968,,0
uuid-db2ab852bccc42179aced7c6d3eb725e,nivolumab,0.222769
uuid-3232d9abfa774f429256905bfa08444d,,0
uuid-b15d53d558a04303b57c4b48e26c2ed5,toxicity,0.365963
uuid-99bd0d76d8fd4fefa19d5eddfb823761,,0
uuid-41ea5c01232649fd9f2fc41436354b61,Opdivo,0.516804
uuid-64a9fc7bb9af4752a05723df76c7688b,nivolumab,0.682909
uuid-6b843ef4920447e4b9273c0375f5dd19,Opdivo,0.401698
uuid-af735da3f8d8484a957892389c64275e,"patients,pts",0.81027
uuid-ec49a08b12824fedb01f17ed68ec00c1,,0
uuid-6ef5ca5afb6d47caa85e98df172bf857,"patients,pts",0.717347
uuid-008db433c1cd467e842366dd59d95fe2,nivolumab,0.433041
uuid-a9688cc62dc9493693d17693e2f7c498,,0
uuid-01286a1937174f80b71ac49ccbed1057,,0
uuid-50b51aac37c444b38f1c39905eb43439,,0
uuid-e98edc6348594f98ac88ca55635af0dc,cancer,0.849386
uuid-0384c2f50e314077ae8c6e79142c485e,BMS,0.371814
uuid-0ff1543e61a743f2809cfa2e04672b5f,cancer,0.422883
uuid-03ddec196b5d47aa9be185e1e79d29e1,Opdivo,0.43135
uuid-1867f372d9764cc3854f1dd444b86df9,,0
uuid-0881103e849846e7a6a4d51e1763a3eb,,0
uuid-8b0d634dd75a400cbd7a76fbf5c38527,,0
uuid-911525a07648421d981d2e774ff5b62d,,0
uuid-8034fcfa473d4823a8683ae0ec823bd9,treatment,0.7749
uuid-4d7675614c914dd4b2e315b2cabf84d3,toxicity,0.618632
uuid-e4db92591c3b46f8965b59739bc5fa40,,0
uuid-839d582959fe447ca2e28fd8514dce9b,clinical,0.53098
uuid-6255b30d83b44bf0a0adf2b55150a14e,clinical,0.572863
uuid-b2a568ffceab435081e9375d0b0ea7c9,treatment,0.503702
uuid-837b79720648446e9df17da45610027a,clinical,0.508169
uuid-26a553bcf99c4f3b83ccd4d417125107,Opdivo,0.610439
uuid-1482d8ff85c149c4be0c4ff60a0d0e98,physicians,0.473111
uuid-9bde59aa54014a24b1a871da86859d40,Opdivo,0.496983
uuid-2b9f463baa104fe1b0a8981ef4603b0d,nivolumab,0.385963
uuid-d7ead60723de46c5a53323356a262dd2,testing,0.355776
uuid-27de04d75aa7460fba5a15b2f877278d,trial,0.835071
uuid-c4c1b706fd9144eb8bad69de529e6f31,Opdivo,0.173709
uuid-8e12e68e248e4298a5c1b3301b56096f,,0
uuid-b68a1ac0822d46fdad1793e68a581165,,0
uuid-4bf645de69804405aa24823b0665ea79,data,0.90645
uuid-ad3839723d294de9a529e0380b07cb56,Opdivo,0.640224
uuid-11cd95ac8f56486d8fe0a5cebef0acec,treatment,0.322026
uuid-ef445b5284314a3da6facf84b91f06dc,nivolumab,0.742911
uuid-d04a571d21aa4218b5b12b2250193b93,Opdivo,0.446634
uuid-1af5fca0eb2744ff8d8dcb263b4621ff,nivolumab,0.886246
uuid-97e6b18de6744f68a6ac42644566bb82,nivolumab,0.432085
uuid-4a3368166db74c15abe2476cc4e85cea,progression,0.706592
uuid-87e8bcc970ae4b9c9428cb18c0e2ee69,toxicity,0.608223
uuid-5a0e3e6656714abcbccae10290fd0c75,,0
uuid-176b5ebcf68a490eb8da9f6b45240519,treatment,0.606508
uuid-aad16f60d57d4379bede2cd1ec582894,Keytruda,0.560981
uuid-b6fcc2aca62b4c98a07cbbc0ea995c46,treatment,0.529374
uuid-fd1e49fe2ba749aa981976b6ce240e72,nivolumab,0.875983
uuid-7f24cadfe7174493803ce51ea0636f86,nivolumab,0.825633
uuid-4bc7d44a99734cdb9de5d6d574dfc89c,dose,0.416082
uuid-c6140d84c9d94d70bb48ee21c936f5c9,agents,0.735033
uuid-cfb656e358c742fabfeda40dc3f2cbe5,nivolumab,0.827675
uuid-93c335589d3e48669b61ad76d6565437,"PD-L1,PDL1",0.867653
uuid-9345dcf9fda64536892c0a6f063cc61d,data,0.82707
uuid-8466a947144c441295c1d757f278e966,nivolumab,0.595644
uuid-60410244fb4f4f009d5ff4ff19204e8b,nivolumab,0.803406
uuid-f4e68d71ebc64a1a9e2ff8ca891ec608,cancer,0.414467
uuid-e477cdbdbb464a5ea67817cb4b719584,,0
uuid-89a933c00bbf4bf980b827ed1e6f7a7c,NSCLC,0.406525
uuid-7f4b54e4f1c14a07b6c06d66eb08613d,treatment,0.797778
uuid-74d0df674c374234ac2f59725593a2a3,trial,0.393269
uuid-c5202d8d906a448ebaaf00ce7801431d,nivolumab,0.452417
uuid-0aff3fc723104e059863db54a66a923e,physicians,0.41559
uuid-1cc144e7b31b4cba941c2880c0ec6c96,cancer,0.855811
uuid-9255ce149a424349934e8f91bcd9381a,,0
uuid-d7f9b622ed824f0c991cfdf5abbb8bfa,data,0.620351
uuid-0cb5e0296f2a4da3a08db0d054ef1e72,treatment,0.424103
uuid-5825ab777de1441e864669326228ea39,nivolumab,0.460332
uuid-6f4e2158b9f44aa8b1e74b0adb79882e,nivolumab,0.551969
uuid-fa5e76b4d5ef4fb791101700ec684edb,toxicity,0.620276
uuid-095d66138260458daea963a2ded15bce,Opdivo,0.388941
uuid-54a9edbb59af4be6b2f3c121a1230c46,,0
uuid-39d8c1c2a79d426cba778e2bfc56581d,toxicity,0.519735
uuid-587f86da575b419f91e46895edd1a55e,,0
uuid-325037f11e984dc6bcb537dc875c3d2f,nivolumab,0.431545
uuid-db5f0da0cf4e44cbaf26c6922af7fc40,,0
uuid-243a8444766443069c311a3f354c80f0,nivolumab,0.397651
uuid-7a8a9a65efab4efb890e0b8dadeef59a,"patients,pts",0.508087
uuid-014bf5760bd441e7aa3ef6c6aaaf0258,nivolumab,0.723735
uuid-cdbf3b4f8988452b834083c8219f11e7,nivolumab,0.659836
uuid-0ff103c872764a028483e093a45c07cd,nivolumab,0.47218
uuid-e2017836229d4c0197a4f6dd2fd6086d,nivolumab,0.462361
uuid-b9b8b70015924478b1dfc86ead988a7e,approval,0.570256
uuid-b0e9b2a42c144d4eb69b52b6d63c3af2,tumor,0.529147
uuid-46bf6ec13de6450abe12f25a06f4e8f5,nivolumab,0.443742
uuid-3fffb9180446437192ed645a96e596eb,treatment,0.436056
uuid-25fc9fe8199f4da99baa762d895d466a,treatment,0.670224
uuid-86e1920bc94e4e109b524c55360d79b2,treatment,0.454755
uuid-dc483f931c9d47b5844bc18c82f25c8a,trial,0.593271
uuid-ef88b7b65d774efe8e0b9f04778d295a,toxicity,0.508081
uuid-57f102f65fd646ba974e08ff5c37f9a1,,0
uuid-dc823a9f346747c581ef45f61b2e5ac9,Opdivo,0.335207
uuid-64c95a5b5b394d5b997f8f8196b2392c,nivolumab,0.456528
uuid-a6cd81b0b0cc4bfc812e8ee71eb6e5ad,treatment,0.552045
uuid-3065a01a6fff43a3940013c43ddca751,Opdivo,0.131786
uuid-36f6aee16cfe4b16b7cd22a63ccd353b,Opdivo,0.670626
uuid-01a4cff83b9842debc7bff02da5dddfc,physicians,0.39706
uuid-9ae217e1a5184d018fcbabd79e9b8b40,nivolumab,0.773125
uuid-97efd4834a9e4c82a1eb5b4810c55e2e,"patients,pts",0.685489
uuid-387cffe53c674987a060c00529652fc7,dose,0.76291
uuid-4d2b6b92b0ef47a2aba7f5044af7157f,Opdivo,0.585332
uuid-449ff3dc6a5049a1b114da07a6daf3d9,treatment,0.507487
uuid-fd1e53307c6849ad90faff05a629bb7f,treatment,0.674174
uuid-ac2a41f241474c38a8a7a06b8cce975c,nivolumab,0.57748
uuid-1f87f1d02df046958b20922d5dd136cd,"patients,pts",0.640822
uuid-9ac1b5764f31499d9c3625000d91ab31,toxicity,0.586055
uuid-d711f8e392b8446f80e909bdb1ee7e05,,0
uuid-1c4028eb4fba41669934eba1f9db757c,nivolumab,0.815758
uuid-0b670f8740654ba5aac7441a3cc65a2c,toxicity,0.47883
uuid-9de2c8db60084452817059df00ae2ab1,cancer,0.393818
uuid-5d93f1afdc404031a4c4890d2eef5eed,nivolumab,0.556879
uuid-c3efb34d2ce84509a0feca1c8e9aff4c,nivolumab,0.429543
uuid-083d26e37c2c4570a1b5335b49bd4ed9,data,0.47495
uuid-4be167e8cf7c4819a6462707b5ded7c4,nivolumab,0.461614
uuid-2af255cb44a645fb83aaa52effb97b92,nivolumab,0.510411
uuid-2e266e1d35bc4862a722440a5703cd70,dose,0.768651
uuid-cbccae4686854c2a979bb6165f5cd02e,treatment,0.652879
uuid-b6263582bcd140d9b88e8ffbc2955b72,data,0.419237
uuid-c165f0aa97374f74a5d2b698fe342af1,,0
uuid-cbf852ec94964787909cbe4d78b6bec4,physicians,0.622564
uuid-54466780d9e94068bb5406f3d1fdcd07,"PD-L1,PDL1",0.541884
uuid-6293a45c4bb4479bbcd71051fc648324,,0
uuid-554412f1757c4beabe3060bf4816b753,Opdivo,0.51726
uuid-f5744eb0b78f41e8a27a4c5a1491b194,,0
uuid-812f265c36674791b8710809f17d0227,Opdivo,0.341139
uuid-3c21091b552f4096af23296441fc3a74,nivolumab,0.718825
uuid-5a523dc6d37a4276b51a87be9ba1f20d,Opdivo,0.710302
uuid-6006b3feba3740408e9f9275e41d4e55,,0
uuid-7214a9cd67d2468aa43063edd6ab3e57,,0
uuid-f38c2af7734744648a414fe642e1d62a,,0
uuid-90ab56e256da43ffafea90879e6679d6,nivolumab,0.668194
uuid-bcc8712d8cfa490597ff57d01739684b,Opdivo,0.646934
uuid-f7f75f1fa95543d68ba9c1e46e183105,therapy,0.796568
uuid-08da3b5cecd949628053eb09b19ad354,data,0.655095
uuid-aedadb13fd1d4ebd9f8e5eba447e33b7,nivolumab,0.677134
uuid-1ac1f51e51ae48958227bc8ef1c93588,nivolumab,0.432035
uuid-0bcfff6a3451408dbf1a92f4e48f7e05,nivolumab,0.369841
uuid-b0cf3ead90d34a0d9e515b7ad5c346a3,"PD-L1,PDL1",0.906957
uuid-47ca7283a30c4660b69e2b6d7eef5e49,"PD-L1,PDL1",0.586155
uuid-48a569cab16a4e378308f955c9ffe070,"PD-L1,PDL1",0.450031
uuid-e37340ff11394df8ab121b15b1b578e1,treatment,0.557242
uuid-9177db0967414d6f85573035c15e4fc6,RCC,0.526519
uuid-a28464254fdc4f3398871c2e47ca688c,treatment,0.742908
uuid-fd10c496660146efa415dcd1ee0b37a2,"PD-L1,PDL1",0.434542
uuid-33f0f3cc591a4ec58a711b00b1decb7d,response,0.925978
uuid-76b5d540288e46fb962a4f25dedb968c,nivolumab,0.426698
uuid-61082109c0764bd3a4609818801a63e6,nivolumab,0.444582
uuid-b3ee1637cd644b0abe2d6f905ba26696,treatment,0.651032
uuid-97f8fc40ddbf4909b6e02c839c2f433b,Opdivo,0.4526
uuid-54172dc94c944a3088292fb5a2d89d73,nivolumab,0.746452
uuid-942959858908487a83caa65a20d825fd,Opdivo,0.312424
uuid-bcb51229f7594129ba8143ae71ca51a4,"PD-L1,PDL1",0.475726
uuid-28d4b094faf24b4e95db343c84ac5060,nivolumab,0.715068
uuid-11c0a3e066794b739ff3152c38be353d,,0
uuid-9f67174675d942eda9515d3f5fffe05a,,0
uuid-639ce7113df24fdeae36b1cae1d9dd29,,0
uuid-98b3aee061724d21863eff66698da6cc,response,0.687176
uuid-877dd76484c64a4788bf65cd1bc51478,PFS,0.932531
uuid-1f1aa8ef6f2a430e9b5af01d3a2922d6,nivolumab,0.461614
uuid-c4bbf2027e6f46a8891c8dd6b0d1992e,treatment,0.575367
uuid-ea9774f3c92144269e69d823c47c3ff8,nivolumab,0.433041
uuid-9c102b13165647519a11aba8aa512dce,,0
uuid-c8215d90c4fd401b955ef0e20fa3cccf,"patients,pts",0.924394
uuid-87ddd10fa934433bb2da8d8f2543b071,dose,0.817013
uuid-c487672abaff4b9594680aa8b7b06feb,treatment,0.619572
uuid-23c6076e69c144e698c623e509afcabf,"PD-L1,PDL1",0.475726
uuid-32884885fb194aa5a01764b4f1f66d99,"PD-L1,PDL1",0.352111
uuid-c8159ac630af47ad97e4bc39ec7181c1,nivolumab,0.985298
uuid-05c68dc5a85448f38b537e2b377eb138,,0
uuid-67f092dc2aad4b2ebf24b8c399727c5d,,0
uuid-01eaca9ebc284d8abf81cf575c31b8e1,nivolumab,0.76026
uuid-7baf17d55793489493a93a4e859827cd,cancer,0.866504
uuid-2817bce4c1be4466b8c0772b9404dd43,Opdivo,0.721449
uuid-53341c190ef24bfaa8cd78d4bcdb70cd,nivolumab,0.336051
uuid-ef047773ceae47d5aad7b76632dfe704,,0
uuid-0525824c59f84b438953db85c2cfa084,nivolumab,0.652712
uuid-528ed8863c864889b0ce3830964ec057,Opdivo,0.852742
uuid-610322a4bad847ec8cb3cc486e918df0,"patients,pts",0.677685
uuid-ffd5bc83413b4faf82336c11686d3888,testing,0.699449
uuid-3fbced16b040492f9798c6f3e1005f44,,0
uuid-8fae214051c4436c8f51a5fe10b51df3,nivolumab,0.705456
uuid-9deddb56e8954184bf99221bd1a78cf3,dose,0.871908
uuid-0371d0baebcc460e919897b19e8dcdae,,0
uuid-72821677e24442b7b9d0fb462e3e80e2,Opdivo,0.565173
uuid-cf05ddccc5cc422989b046d5fb13f34c,,0
uuid-656417939fb34dc8b43e1dcecbf46086,cancer,0.359995
uuid-d3327636d45c442d91251a0bfd416e7a,cancer,0.413217
uuid-b8ed9478c6cb4ce4874dd6c0feff3195,nivolumab,0.409347
uuid-26d741edd45f4af387f2336196d4cb7e,treatment,0.577263
uuid-cec9f473bb284c348f0f73fc403fadb7,treatment,0.588202
uuid-498ce33d9dba4e938f4694641daeeb3c,inhibitor,0.62376
uuid-0d1fe2f7426f4762a527a0f808db71dd,therapy,0.657736
uuid-5aba9ec5e6304950b09ceef338bfec24,nivolumab,0.870432
uuid-910ccc60bf4740bcb27724bf0690e55e,data,0.633011
uuid-4313c909005c4ff5bef124d49d36f4b3,"PD-L1,PDL1",0.417372
uuid-fe449cbcf5f4480da21eab8b8966e8d1,nivolumab,0.698954
uuid-04380433fc0146359fb6da88aa64188b,Opdivo,0.271834
uuid-9b7a510590264678925e9c4bcb1dfee6,nivolumab,0.460332
uuid-07035f8085734b888b1eccc4fe23c650,RCC,0.64591
uuid-33604768ab8140cb9ad9e64cf0d2face,,0
uuid-61495099fbe04adfab2f54b274b7d117,,0
uuid-c83fd20245614afb8be64ce21d87726f,Opdivo,0.334933
uuid-981af16f4a364a48bdee2e991febb374,Opdivo,0.526144
uuid-9e838af2eaef4d4ab0696eebdfea1d95,agents,0.72181
uuid-4d5f75d0e6d14fd283780b83216804cc,treatment,0.527207
uuid-622f81acfe9046c0bc66715f2d488730,cancer,0.353748
uuid-c2a92969fa4f4c79b080464217d25ddc,"patients,pts",0.421561
uuid-357f3de52ec4434f9312aac7716ca467,Opdivo,0.825674
uuid-16f88023252b41f9b3474e3c837e923b,melanoma,0.588557
uuid-ece1ae9cd6234159b8382eacbe827a82,OS,0.182423
uuid-9473cae0045042f18ed082f6c14f0440,therapy,0.807792
uuid-7feb01fc8b1942b9b5fc2691daf18921,,0
uuid-c91749c501d441f6814c2b3916f6b4f9,Opdivo,0.296125
uuid-b6f34a7344a740dcbb37b0bf99325279,Opdivo,0.296125
uuid-213f46c2d5cd4b6c97c7b6e61f2ea457,Opdivo,0.296125
uuid-b0d77e144d6a4a6abf5b70c06e6801e0,Opdivo,0.296125
uuid-9533c896e97d402ca0dd9351ad77b23e,Opdivo,0.296125
uuid-25d8abdb5ff9482399812903f0ed8088,nivolumab,0.410056
uuid-8dff010dfef34616955392779bd83da8,treatment,0.570452
uuid-01e723a639d9468cb1a9341e2ded4d50,treatment,0.779429
uuid-691892c75c564b04974f00aa17a023b3,nivolumab,0.71216
uuid-184c4f0411564058bbf5c3d3898bea90,Opdivo,0.296125
uuid-8063691a4f884ef3aec8c89b9dccd734,Opdivo,0.296125
uuid-bf51f2632c0241c9bc12aaa193218849,Opdivo,0.296125
uuid-b29a631c098c435f992c01e9ff4e48c8,Opdivo,0.33176
uuid-2ca9118495ee44b8a98a37851e2e5a75,cancer,0.482067
uuid-b217ab2b4ae14de3941bdb2237d38a0b,nivolumab,0.870854
uuid-d80f4addc37a486097c7a245d9940b92,,0
