doc_id,subset,subset_name,value
uuid-eaf12c19dae8451d8d82944c404485b9,Subset 1,Source, eMIRF
uuid-eaf12c19dae8451d8d82944c404485b9,Subset 2,Type, Medical Inquiry
uuid-a8ccf6e7091f43e89198cd4a7c6a0b55,Subset 0,Status, Closed
uuid-a8ccf6e7091f43e89198cd4a7c6a0b55,Subset 1,Source, eMIRF
uuid-a8ccf6e7091f43e89198cd4a7c6a0b55,Subset 2,Type, Medical Inquiry
uuid-9ce020d374644730bdd1d70c470227fe,Subset 0,Status, Closed
uuid-9ce020d374644730bdd1d70c470227fe,Subset 1,Source, Email
uuid-9ce020d374644730bdd1d70c470227fe,Subset 2,Type, Medical Inquiry
uuid-a0c63e673a9d44b0a0d98ec5d91045c3,Subset 0,Status, Closed
uuid-a0c63e673a9d44b0a0d98ec5d91045c3,Subset 1,Source, eMIRF
uuid-a0c63e673a9d44b0a0d98ec5d91045c3,Subset 2,Type, Medical Inquiry
uuid-ad7c7bde4cf444e3964ee80fd3dfd440,Subset 0,Status, Closed
uuid-ad7c7bde4cf444e3964ee80fd3dfd440,Subset 1,Source, eMIRF
uuid-ad7c7bde4cf444e3964ee80fd3dfd440,Subset 2,Type, Medical Inquiry
uuid-01d11bbf5a4f4658a480d705eb627b33,Subset 0,Status, Closed
uuid-01d11bbf5a4f4658a480d705eb627b33,Subset 1,Source, Phone
uuid-01d11bbf5a4f4658a480d705eb627b33,Subset 2,Type, Medical Inquiry
uuid-050ac6b74b114ff59ed75591b8bdad93,Subset 0,Status, Closed
uuid-050ac6b74b114ff59ed75591b8bdad93,Subset 1,Source, Phone
uuid-050ac6b74b114ff59ed75591b8bdad93,Subset 2,Type, Non-MI
uuid-0e7e2548907b448f876328d651b461bd,Subset 0,Status, Closed
uuid-0e7e2548907b448f876328d651b461bd,Subset 1,Source, Phone
uuid-0e7e2548907b448f876328d651b461bd,Subset 2,Type, Adverse Event
uuid-de493b34cbf54efc96d823e4ae13ddc4,Subset 0,Status, Closed
uuid-de493b34cbf54efc96d823e4ae13ddc4,Subset 1,Source, Phone
uuid-de493b34cbf54efc96d823e4ae13ddc4,Subset 2,Type, Medical Inquiry
uuid-f84c5e256fab44cba64a95e5059ae55e,Subset 0,Status, Closed
uuid-f84c5e256fab44cba64a95e5059ae55e,Subset 1,Source, Phone
uuid-f84c5e256fab44cba64a95e5059ae55e,Subset 2,Type, Medical Inquiry
uuid-ed0cbc9ba8be4d99bd98ef0ecdd2901b,Subset 0,Status, Closed
uuid-ed0cbc9ba8be4d99bd98ef0ecdd2901b,Subset 1,Source, eMIRF
uuid-ed0cbc9ba8be4d99bd98ef0ecdd2901b,Subset 2,Type, Medical Inquiry
uuid-296c5590fae24931b052789fa31a603a,Subset 0,Status, Closed
uuid-296c5590fae24931b052789fa31a603a,Subset 1,Source, eMIRF
uuid-296c5590fae24931b052789fa31a603a,Subset 2,Type, Medical Inquiry
uuid-423d606539784bcbbee4559ee4f03e5c,Subset 0,Status, Closed
uuid-423d606539784bcbbee4559ee4f03e5c,Subset 1,Source, eMIRF
uuid-423d606539784bcbbee4559ee4f03e5c,Subset 2,Type, Medical Inquiry
uuid-ae76dae5fbab4e038115a1b302c513df,Subset 0,Status, Closed
uuid-ae76dae5fbab4e038115a1b302c513df,Subset 1,Source, Phone
uuid-ae76dae5fbab4e038115a1b302c513df,Subset 2,Type, Medical Inquiry
uuid-3ce0e48a818b473ea8af72ddf18ef9a2,Subset 0,Status, Closed
uuid-3ce0e48a818b473ea8af72ddf18ef9a2,Subset 1,Source, Email
uuid-7b5cf8bc694e41c2af362766e7e940ea,Subset 0,Status, Closed
uuid-7b5cf8bc694e41c2af362766e7e940ea,Subset 1,Source, Phone
uuid-7b5cf8bc694e41c2af362766e7e940ea,Subset 2,Type, Adverse Event
uuid-c7efe9eafd5041999dcb5e9bce52726b,Subset 0,Status, Closed
uuid-c7efe9eafd5041999dcb5e9bce52726b,Subset 1,Source, Email
uuid-c7efe9eafd5041999dcb5e9bce52726b,Subset 2,Type, Medical Inquiry
uuid-fd3267206ba046a184167588bab13ed7,Subset 0,Status, Closed
uuid-fd3267206ba046a184167588bab13ed7,Subset 1,Source, Email
uuid-fd3267206ba046a184167588bab13ed7,Subset 2,Type, Medical Inquiry
uuid-4b0453c3c09046209943dc188e5b2669,Subset 0,Status, Closed
uuid-4b0453c3c09046209943dc188e5b2669,Subset 1,Source, eMIRF
uuid-4b0453c3c09046209943dc188e5b2669,Subset 2,Type, Non-MI
uuid-b7f19ea40b8d4a07ac403d1bf2c780cf,Subset 0,Status, Closed
uuid-b7f19ea40b8d4a07ac403d1bf2c780cf,Subset 1,Source, Phone
uuid-b7f19ea40b8d4a07ac403d1bf2c780cf,Subset 2,Type, Medical Inquiry
uuid-f2f3002625dd48fdb32408b1ac0cbcc4,Subset 0,Status, Closed
uuid-f2f3002625dd48fdb32408b1ac0cbcc4,Subset 1,Source, Email
uuid-f2f3002625dd48fdb32408b1ac0cbcc4,Subset 2,Type, Medical Inquiry
uuid-b174c997a8e04a59b1d42ad44e548c9f,Subset 0,Status, Closed
uuid-b174c997a8e04a59b1d42ad44e548c9f,Subset 1,Source, Phone
uuid-b174c997a8e04a59b1d42ad44e548c9f,Subset 2,Type, Adverse Event
uuid-a073e132282e43149dad3a89da1b3d57,Subset 0,Status, Closed
uuid-a073e132282e43149dad3a89da1b3d57,Subset 1,Source, Email
uuid-a073e132282e43149dad3a89da1b3d57,Subset 2,Type, Medical Inquiry
uuid-b24c9d4d4c6e47ac9c994c203dd618c7,Subset 0,Status, Closed
uuid-b24c9d4d4c6e47ac9c994c203dd618c7,Subset 1,Source, Email
uuid-b24c9d4d4c6e47ac9c994c203dd618c7,Subset 2,Type, Non-MI
uuid-917fbc1cf5cc4de8a2d363ec41cad458,Subset 0,Status, Closed
uuid-917fbc1cf5cc4de8a2d363ec41cad458,Subset 1,Source, Phone
uuid-917fbc1cf5cc4de8a2d363ec41cad458,Subset 2,Type, Adverse Event
uuid-fbc08e30d2d74952a808591e04fe1bcb,Subset 0,Status, Closed
uuid-fbc08e30d2d74952a808591e04fe1bcb,Subset 1,Source, Phone
uuid-fbc08e30d2d74952a808591e04fe1bcb,Subset 2,Type, Medical Inquiry
uuid-35480dd33a4340ffa7c36f8a098a3d3c,Subset 0,Status, Closed
uuid-35480dd33a4340ffa7c36f8a098a3d3c,Subset 1,Source, Email
uuid-35480dd33a4340ffa7c36f8a098a3d3c,Subset 2,Type, Medical Inquiry
uuid-598fffd549684158b92d101f90a78435,Subset 0,Status, Closed
uuid-598fffd549684158b92d101f90a78435,Subset 1,Source, Phone
uuid-598fffd549684158b92d101f90a78435,Subset 2,Type, Non-MI
uuid-d88e708cc26b4993bf953a4bf47a27cc,Subset 0,Status, Closed
uuid-d88e708cc26b4993bf953a4bf47a27cc,Subset 1,Source, Phone
uuid-d88e708cc26b4993bf953a4bf47a27cc,Subset 2,Type, Adverse Event
uuid-511d97af416244b5b08da29a14245860,Subset 0,Status, Closed
uuid-511d97af416244b5b08da29a14245860,Subset 1,Source, Phone
uuid-511d97af416244b5b08da29a14245860,Subset 2,Type, Medical Inquiry
uuid-737abde030444b1d9894476ed6b5fee7,Subset 0,Status, Closed
uuid-737abde030444b1d9894476ed6b5fee7,Subset 1,Source, Phone
uuid-737abde030444b1d9894476ed6b5fee7,Subset 2,Type, Adverse Event
uuid-656a5a08c0fe4edda692cab657e14f16,Subset 0,Status, Closed
uuid-656a5a08c0fe4edda692cab657e14f16,Subset 1,Source, eMIRF
uuid-656a5a08c0fe4edda692cab657e14f16,Subset 2,Type, Medical Inquiry
uuid-15b17ad5d9f446d49412e59d1884c804,Subset 0,Status, Closed
uuid-15b17ad5d9f446d49412e59d1884c804,Subset 1,Source, eMIRF
uuid-15b17ad5d9f446d49412e59d1884c804,Subset 2,Type, Medical Inquiry
uuid-3365971fe6164cb8b7cbf8e32782e679,Subset 0,Status, Closed
uuid-3365971fe6164cb8b7cbf8e32782e679,Subset 1,Source, Email
uuid-3365971fe6164cb8b7cbf8e32782e679,Subset 2,Type, Medical Inquiry
uuid-cb5648b56d754655b0b0ac093fdb80e2,Subset 0,Status, Closed
uuid-cb5648b56d754655b0b0ac093fdb80e2,Subset 1,Source, Phone
uuid-cb5648b56d754655b0b0ac093fdb80e2,Subset 2,Type, Medical Inquiry
uuid-4e2f735b9a194b4999e445c48039e830,Subset 0,Status, Closed
uuid-4e2f735b9a194b4999e445c48039e830,Subset 1,Source, Phone
uuid-4e2f735b9a194b4999e445c48039e830,Subset 2,Type, Adverse Event
uuid-fdd108e13a1142fc9c4be28ce650684f,Subset 0,Status, Closed
uuid-fdd108e13a1142fc9c4be28ce650684f,Subset 1,Source, eMIRF
uuid-fdd108e13a1142fc9c4be28ce650684f,Subset 2,Type, Medical Inquiry
uuid-3d1ba138e107466c8451fe8bb6a78b36,Subset 0,Status, Closed
uuid-3d1ba138e107466c8451fe8bb6a78b36,Subset 1,Source, eMIRF
uuid-3d1ba138e107466c8451fe8bb6a78b36,Subset 2,Type, Medical Inquiry
uuid-31d08e51601e400ba2a4bbe7502845a6,Subset 0,Status, Closed
uuid-31d08e51601e400ba2a4bbe7502845a6,Subset 1,Source, Email
uuid-31d08e51601e400ba2a4bbe7502845a6,Subset 2,Type, Medical Inquiry
uuid-c91bef9a885c48599c01f9d2db26a2ec,Subset 0,Status, Closed
uuid-c91bef9a885c48599c01f9d2db26a2ec,Subset 1,Source, Email
uuid-c91bef9a885c48599c01f9d2db26a2ec,Subset 2,Type, Medical Inquiry
uuid-13020a54ebcc4adb91c28e66b78ca6f0,Subset 0,Status, Closed
uuid-13020a54ebcc4adb91c28e66b78ca6f0,Subset 1,Source, Phone
uuid-13020a54ebcc4adb91c28e66b78ca6f0,Subset 2,Type, Adverse Event
uuid-248615fff22b4c5c96436bac2e0f54cc,Subset 0,Status, Closed
uuid-248615fff22b4c5c96436bac2e0f54cc,Subset 1,Source, Phone
uuid-248615fff22b4c5c96436bac2e0f54cc,Subset 2,Type, Medical Inquiry
uuid-9405838ae8eb440fb53e3847d24795a5,Subset 0,Status, Closed
uuid-9405838ae8eb440fb53e3847d24795a5,Subset 1,Source, Phone
uuid-9405838ae8eb440fb53e3847d24795a5,Subset 2,Type, Adverse Event
uuid-401b46ce90fd471c99de88e9843c2750,Subset 0,Status, Closed
uuid-401b46ce90fd471c99de88e9843c2750,Subset 1,Source, Email
uuid-401b46ce90fd471c99de88e9843c2750,Subset 2,Type, Medical Inquiry
uuid-b4224719deea4cb6a5e982567774f6ed,Subset 0,Status, Closed
uuid-b4224719deea4cb6a5e982567774f6ed,Subset 1,Source, Phone
uuid-b4224719deea4cb6a5e982567774f6ed,Subset 2,Type, Medical Inquiry
uuid-de81f9b913314621880199ac0a61ca9a,Subset 0,Status, Closed
uuid-de81f9b913314621880199ac0a61ca9a,Subset 1,Source, Phone
uuid-de81f9b913314621880199ac0a61ca9a,Subset 2,Type, Adverse Event
uuid-270db85af3704e76a5c49085b97acf57,Subset 0,Status, Closed
uuid-270db85af3704e76a5c49085b97acf57,Subset 1,Source, eMIRF
uuid-270db85af3704e76a5c49085b97acf57,Subset 2,Type, Medical Inquiry
uuid-75921ee562ad41d99bff8e3d03600fb0,Subset 0,Status, Closed
uuid-75921ee562ad41d99bff8e3d03600fb0,Subset 1,Source, eMIRF
uuid-75921ee562ad41d99bff8e3d03600fb0,Subset 2,Type, Medical Inquiry
uuid-402394bfeeb948dcab9cc1f3f13c2876,Subset 0,Status, Closed
uuid-402394bfeeb948dcab9cc1f3f13c2876,Subset 1,Source, eMIRF
uuid-402394bfeeb948dcab9cc1f3f13c2876,Subset 2,Type, Medical Inquiry
uuid-7e67490255b74efab342f2f1995c0abc,Subset 0,Status, Closed
uuid-7e67490255b74efab342f2f1995c0abc,Subset 1,Source, eMIRF
uuid-7e67490255b74efab342f2f1995c0abc,Subset 2,Type, Medical Inquiry
uuid-fa1a0d0d3fe04c80a608969296bdc27b,Subset 0,Status, Closed
uuid-fa1a0d0d3fe04c80a608969296bdc27b,Subset 1,Source, Email
uuid-fa1a0d0d3fe04c80a608969296bdc27b,Subset 2,Type, Medical Inquiry
uuid-4ed32112c28d4119bbfec29e6dc2502f,Subset 0,Status, Closed
uuid-4ed32112c28d4119bbfec29e6dc2502f,Subset 1,Source, Phone
uuid-4ed32112c28d4119bbfec29e6dc2502f,Subset 2,Type, Medical Inquiry
uuid-718e61a180fb4d498146a600ac7819a5,Subset 0,Status, Closed
uuid-718e61a180fb4d498146a600ac7819a5,Subset 1,Source, Email
uuid-718e61a180fb4d498146a600ac7819a5,Subset 2,Type, Medical Inquiry
uuid-e5c8cd0b00754746b7576e5b7bcb14b3,Subset 0,Status, Closed
uuid-e5c8cd0b00754746b7576e5b7bcb14b3,Subset 1,Source, Email
uuid-e5c8cd0b00754746b7576e5b7bcb14b3,Subset 2,Type, Adverse Event
uuid-abbf9ac4ac374b3c8a40f4d933263879,Subset 0,Status, Closed
uuid-abbf9ac4ac374b3c8a40f4d933263879,Subset 1,Source, Phone
uuid-abbf9ac4ac374b3c8a40f4d933263879,Subset 2,Type, Medical Inquiry
uuid-640451e7a2f546e197018413d4db2d1b,Subset 0,Status, Closed
uuid-640451e7a2f546e197018413d4db2d1b,Subset 1,Source, Email
uuid-640451e7a2f546e197018413d4db2d1b,Subset 2,Type, Adverse Event
uuid-2a96f6e83d4b47f990f3233439356acd,Subset 0,Status, Closed
uuid-2a96f6e83d4b47f990f3233439356acd,Subset 1,Source, Phone
uuid-2a96f6e83d4b47f990f3233439356acd,Subset 2,Type, Medical Inquiry
uuid-d5da0430cbed475383ec319b7d58ef1e,Subset 0,Status, Closed
uuid-d5da0430cbed475383ec319b7d58ef1e,Subset 1,Source, Email
uuid-d5da0430cbed475383ec319b7d58ef1e,Subset 2,Type, Medical Inquiry
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,Subset 0,Status, Closed
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,Subset 1,Source, eMIRF
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,Subset 2,Type, Medical Inquiry
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Subset 0,Status, Closed
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Subset 1,Source, eMIRF
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Subset 2,Type, Medical Inquiry
uuid-8b82a58b85884868ab3e741664feae2e,Subset 0,Status, Closed
uuid-8b82a58b85884868ab3e741664feae2e,Subset 1,Source, Email
uuid-8b82a58b85884868ab3e741664feae2e,Subset 2,Type, Medical Inquiry
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,Subset 0,Status, Closed
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,Subset 1,Source, Email
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,Subset 2,Type, Medical Inquiry
uuid-f0bcb71d45b240da9eb4268952fb3817,Subset 0,Status, Closed
uuid-f0bcb71d45b240da9eb4268952fb3817,Subset 1,Source, Email
uuid-f0bcb71d45b240da9eb4268952fb3817,Subset 2,Type, Medical Inquiry
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,Subset 0,Status, Closed
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,Subset 1,Source, Phone
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,Subset 2,Type, Medical Inquiry
uuid-66838893a53e42af84efc3eea4d4cc43,Subset 0,Status, Closed
uuid-66838893a53e42af84efc3eea4d4cc43,Subset 1,Source, Email
uuid-66838893a53e42af84efc3eea4d4cc43,Subset 2,Type, Medical Inquiry
uuid-51dc90e29bb84e3fb92344fc221f26d8,Subset 0,Status, Closed
uuid-51dc90e29bb84e3fb92344fc221f26d8,Subset 1,Source, Phone
uuid-51dc90e29bb84e3fb92344fc221f26d8,Subset 2,Type, Adverse Event
uuid-df9428c7e1df43c3a15fc5bb22203538,Subset 0,Status, Closed
uuid-df9428c7e1df43c3a15fc5bb22203538,Subset 1,Source, Email
uuid-df9428c7e1df43c3a15fc5bb22203538,Subset 2,Type, Medical Inquiry
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Subset 0,Status, Closed
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Subset 1,Source, Email
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Subset 2,Type, Medical Inquiry
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Subset 0,Status, Closed
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Subset 1,Source, Email
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Subset 2,Type, Medical Inquiry
uuid-e7c3276bef424794afdc45da81bc210a,Subset 0,Status, Closed
uuid-e7c3276bef424794afdc45da81bc210a,Subset 1,Source, Phone
uuid-e7c3276bef424794afdc45da81bc210a,Subset 2,Type, Medical Inquiry
uuid-ad67501065fc4f80b8db8b19bd9c3dad,Subset 0,Status, Closed
uuid-ad67501065fc4f80b8db8b19bd9c3dad,Subset 1,Source, Phone
uuid-ad67501065fc4f80b8db8b19bd9c3dad,Subset 2,Type, Medical Inquiry
uuid-653a4596db354b9290e70111a2437150,Subset 0,Status, Closed
uuid-653a4596db354b9290e70111a2437150,Subset 1,Source, Email
uuid-653a4596db354b9290e70111a2437150,Subset 2,Type, Medical Inquiry
uuid-cbc121dd54de4491a2b88320dfb54d32,Subset 0,Status, Closed
uuid-cbc121dd54de4491a2b88320dfb54d32,Subset 1,Source, Phone
uuid-cbc121dd54de4491a2b88320dfb54d32,Subset 2,Type, Medical Inquiry
uuid-0f886160103b4dc5bf86ad0231b1a458,Subset 0,Status, Closed
uuid-0f886160103b4dc5bf86ad0231b1a458,Subset 1,Source, Phone
uuid-0f886160103b4dc5bf86ad0231b1a458,Subset 2,Type, Adverse Event
uuid-e1525882c6f84fa4b5fba3a258e5698b,Subset 0,Status, Closed
uuid-e1525882c6f84fa4b5fba3a258e5698b,Subset 1,Source, Phone
uuid-e1525882c6f84fa4b5fba3a258e5698b,Subset 2,Type, Adverse Event
uuid-7e70e555eb904a67b537509dd3b7ba0c,Subset 0,Status, Closed
uuid-7e70e555eb904a67b537509dd3b7ba0c,Subset 1,Source, Phone
uuid-7e70e555eb904a67b537509dd3b7ba0c,Subset 2,Type, Medical Inquiry
uuid-b4da96df315a47e28e6ba3ff947a3c1a,Subset 0,Status, Closed
uuid-b4da96df315a47e28e6ba3ff947a3c1a,Subset 1,Source, Phone
uuid-b4da96df315a47e28e6ba3ff947a3c1a,Subset 2,Type, Medical Inquiry
uuid-eb7a1879637a4e27890a9cb223a540e4,Subset 0,Status, Closed
uuid-eb7a1879637a4e27890a9cb223a540e4,Subset 1,Source, Email
uuid-eb7a1879637a4e27890a9cb223a540e4,Subset 2,Type, Medical Inquiry
uuid-f6582772a39745cb843bcc482643100e,Subset 0,Status, Closed
uuid-f6582772a39745cb843bcc482643100e,Subset 1,Source, Phone
uuid-f6582772a39745cb843bcc482643100e,Subset 2,Type, Medical Inquiry
uuid-9c624b882bfb40668e31c4dda421316c,Subset 0,Status, Closed
uuid-9c624b882bfb40668e31c4dda421316c,Subset 1,Source, Phone
uuid-9c624b882bfb40668e31c4dda421316c,Subset 2,Type, Adverse Event
uuid-033be96af7b045e5acab316e64ada9ac,Subset 0,Status, Closed
uuid-033be96af7b045e5acab316e64ada9ac,Subset 1,Source, eMIRF
uuid-033be96af7b045e5acab316e64ada9ac,Subset 2,Type, Medical Inquiry
uuid-9aa5bde2da95475bb2e2aabe372458e8,Subset 0,Status, Closed
uuid-9aa5bde2da95475bb2e2aabe372458e8,Subset 1,Source, eMIRF
uuid-9aa5bde2da95475bb2e2aabe372458e8,Subset 2,Type, Medical Inquiry
uuid-1153a41f636c4efdb6bf6c63171083af,Subset 0,Status, Closed
uuid-1153a41f636c4efdb6bf6c63171083af,Subset 1,Source, eMIRF
uuid-1153a41f636c4efdb6bf6c63171083af,Subset 2,Type, Medical Inquiry
uuid-42351deaadb74a4989ba18379885b66b,Subset 0,Status, Closed
uuid-42351deaadb74a4989ba18379885b66b,Subset 1,Source, eMIRF
uuid-42351deaadb74a4989ba18379885b66b,Subset 2,Type, Medical Inquiry
uuid-0899a557cb334912bc01ffed40cc7725,Subset 0,Status, Closed
uuid-0899a557cb334912bc01ffed40cc7725,Subset 1,Source, eMIRF
uuid-0899a557cb334912bc01ffed40cc7725,Subset 2,Type, Medical Inquiry
uuid-b4c1e4264aeb4994b4f7a9e7c3310c1f,Subset 0,Status, Closed
uuid-b4c1e4264aeb4994b4f7a9e7c3310c1f,Subset 1,Source, Email
uuid-b4c1e4264aeb4994b4f7a9e7c3310c1f,Subset 2,Type, Medical Inquiry
uuid-2b24c3a3c2464f568997660ae19f2f57,Subset 0,Status, Closed
uuid-2b24c3a3c2464f568997660ae19f2f57,Subset 1,Source, Email
uuid-2b24c3a3c2464f568997660ae19f2f57,Subset 2,Type, Medical Inquiry
uuid-071abeae067b4217a9431f9b3657c44b,Subset 0,Status, Closed
uuid-071abeae067b4217a9431f9b3657c44b,Subset 1,Source, Email
uuid-071abeae067b4217a9431f9b3657c44b,Subset 2,Type, Medical Inquiry
uuid-fd03e050c7f245c4a4eb5680a47afb61,Subset 0,Status, Closed
uuid-fd03e050c7f245c4a4eb5680a47afb61,Subset 1,Source, Email
uuid-fd03e050c7f245c4a4eb5680a47afb61,Subset 2,Type, Medical Inquiry
uuid-9fadd76074cd4911a821a08e3e2953c1,Subset 0,Status, Closed
uuid-9fadd76074cd4911a821a08e3e2953c1,Subset 1,Source, Email
uuid-9fadd76074cd4911a821a08e3e2953c1,Subset 2,Type, Non-MI
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Subset 0,Status, Closed
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Subset 1,Source, eMIRF
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Subset 2,Type, Medical Inquiry
uuid-631bc0a9d08e4ed78284380bed9e4758,Subset 0,Status, Closed
uuid-631bc0a9d08e4ed78284380bed9e4758,Subset 1,Source, Email
uuid-631bc0a9d08e4ed78284380bed9e4758,Subset 2,Type, Adverse Event
uuid-6813bb11a2d642a29f384366b2ad11e4,Subset 0,Status, Closed
uuid-6813bb11a2d642a29f384366b2ad11e4,Subset 1,Source, Email
uuid-6813bb11a2d642a29f384366b2ad11e4,Subset 2,Type, Medical Inquiry
uuid-971bfe03b07140098d90785421a00158,Subset 0,Status, Closed
