doc_id,topic,association
uuid-f29f968288114e38b33471ef911b01f8,BMS,0.756485
uuid-2eca6f87b23248fc9d00f78c429c5119,toxicity,0.578317
uuid-ca2915c68931451eb9d8df4860537924,lung,0.631047
uuid-a223186ef0b9478d88c5491d07941872,Opdivo,0.830786
uuid-77a8984c33ca4b24931fff819b37855a,trial,0.740195
uuid-d8bc54dba44040e5bf4b9e43a97fc65a,data,0.856566
uuid-a4b7de5e6acc432689b7caa4f47fda5d,trial,0.837701
uuid-26e3ad1c39404bf3be2cf26f5d58780e,Ipi,0.683435
uuid-c8999e62bf4a4067885c952d83122ce2,"patients,pts",0.740662
uuid-7133b501c96443b9898a17d6c6fec80b,toxicity,0.484401
uuid-725327a1e74c4dde9b44bc7d0302f683,Opdivo,0.864693
uuid-759228d50bcf44a988e87577967cd0b5,pembro,0.783052
uuid-a26902b3d73443908a0abcfe5956d225,pembro,0.881766
uuid-98fd3c5cd4234343abbe2402793954f1,data,0.685955
uuid-21ec5b32c882428691f9d5ed0c7c1636,Opdivo,0.885297
uuid-6d1dd2f44b3044539b5e9c2437685ffe,data,0.891848
uuid-3ad91de8efa640e3bf50ab7b2b16830a,assay,0.605363
uuid-a9f10920c7ae46c1bd06434cf0d5fb2d,pembro,0.829059
uuid-1ef7d747687141f08af127fb382b8948,testing,0.754889
uuid-4d6eb68a04d14bf6ac7a6186d43ceae2,Ipi,0.755065
uuid-662ffab5c07d46219b1486b6901c8987,efficacy,0.66315
uuid-2f7815bd452447d49b1ab1cbeab4b80f,Opdivo,0.786209
uuid-b18876b9d88c40258e03e19c4af3271e,pembro,0.789211
uuid-46027915e2e540cfac9dae985c77fc75,Opdivo,0.680142
uuid-d703213da8d94438a5743b010f99eb2c,BMS,0.685917
uuid-734f4434d8b340f1b7862b7dd3a78994,data,0.862776
uuid-976f678d4ce94957802ff231225bf477,data,0.835461
uuid-efc91ed9ec074f8aaf85c550efd79a99,BMS,0.858518
uuid-4f69736bd35e4edc9df8ed444afacc25,Opdivo,0.714527
uuid-783f0cdbf7114bc4b2e7ff9d9875c548,data,0.60416
uuid-a5e1dc7dab394e999e2bbfad774e9df8,"PD-L1,PDL1",0.68779
uuid-33e275c2a39247fe881737788ea2b987,"patients,pts",0.656859
uuid-471f564dd19f4b6db6142e0527621fc5,Opdivo,0.733473
uuid-29584256b563482bbb11f5bf548be9ce,"patients,pts",0.662943
uuid-48ecebd35c504ed3a03649b99eeaab93,"patients,pts",0.561748
uuid-5c9e48260d07466ab2f4aabd37820fe7,HCP,0.833652
uuid-cdb68b0634cc4045a9221baac6b9997e,"patients,pts",0.694804
uuid-86acf0606d9e41edb27092a170fa0be3,lung,0.786759
uuid-051be03ae14f41c2887eb403caf45120,Opdivo,0.798262
uuid-678e9b589a0d4ab882507b834885fd99,Opdivo,0.644521
uuid-12fb5f4cdddd4d749dfa6844a4af78c2,testing,0.324874
uuid-0a11e648a8f14de68920aa41e53dea8d,,0
uuid-6b24f619e8594b02a2af799ba20dc3d1,response,0.666513
uuid-4b12ba74e28d45b29e5ba8871aa57fad,"patients,pts",0.738723
uuid-ee3bb5d7bcaf48a6b5a906565f4e79c5,Opdivo,0.657793
uuid-faf345ddfd144d308fe3b992ea398408,HCP,0.663847
uuid-de612f75190a4399ad45ff377d3f72d5,Opdivo,0.865802
uuid-7c27dc152da94bcf90fce51995eccff3,pembro,0.82401
uuid-5931bc9fc8734b6c99d5118a1277ce29,Opdivo,0.840561
uuid-fdf3317b83b74418a826907aeab32e84,"patients,pts",0.73846
uuid-e4e9ba521ddb44a9b079b55882417eb9,data,0.741008
uuid-81bfd7c9a461461e8e606787221ce60b,"patients,pts",0.485112
uuid-b73068f6a3324409b07b91a2e41df4ef,testing,0.715564
uuid-67b54f3621814240baa0843a9fe19398,"patients,pts",0.857023
uuid-0b65890a3b64471893fff436bbfed355,BMS,0.657328
uuid-e48420c6be2d4de493894c3053083240,HCP,0.829323
uuid-34592a9e89414c2aaf08ca8c32752ab8,HCP,0.769713
uuid-c799ba63b05347088d3703b2b8c43579,"patients,pts",0.807892
uuid-bd6cac9157de4c12b15ecd3991daf7e4,testing,0.692931
uuid-8bb72dac00e846d7a148399c7aa96a66,regimen,0.712981
uuid-7a8f7a6859484532900fb65a3ac877d1,dose,0.855894
uuid-3499af885c304e7780a298c4e1171a34,"patients,pts",0.572104
uuid-4153d7b36a73411595b94d7ff895eef3,Merck,0.71676
uuid-3e767b7ff7ae420691c065b583292649,HCP,0.749659
uuid-2f04fa3fc0c749d98fbd8673a6b51461,BMS,0.821788
uuid-675e86d929794a42ab997450a3809f0b,treatment,0.565497
uuid-5d07ee17bb68496bac6445d412a0893b,Opdivo,0.867916
uuid-39e2a515d9ee4f9ead4a7835f743bcd0,Opdivo,0.607469
uuid-d5f7768cda0645b2b995f75607d87390,HCP,0.796233
uuid-7dc2de44437f463a8e5f8c4ecaf7bf35,Keytruda,0.725052
uuid-be63f807ccee4098a2a5f34ec1ecc115,data,0.754254
uuid-8d37a5378ec14c64bccbb27244e3d0f6,Keytruda,0.751659
uuid-d01bdead73a349b9a6ec7f0697641d83,data,0.821302
uuid-a19fed1e5eaf42088f92f5ed93b00562,Ipi,0.626148
uuid-487831771b4142938e7358a1ac95bd24,pembro,0.858286
uuid-a8e32c1ad9bb4734a649d1e87eca2bd8,Opdivo,0.888476
uuid-c619134111514dd7bf4fd325187ee959,dose,0.737178
uuid-5752c159a64747abbdca7fbe6d5d1b16,assay,0.745041
uuid-0c9eaa24bd9c488e90a5884c20d18294,Opdivo,0.879282
uuid-851f60860bd440e3842b6e09e71cbb50,BMS,0.795961
uuid-d0f92b603059486a8eb6f3e195ca39c0,"patients,pts",0.797462
uuid-04c5187c7f9945048362d3c8fd6e1b3f,assay,0.714139
uuid-009c1c4a024849c095c2eba9e7f10198,efficacy,0.395278
uuid-a2ad6db8bd4344369efac05282f08417,pembro,0.61652
uuid-d79ca6e1e83d45979a383a742da457e1,BMS,0.808122
uuid-bdd56522470447e2bd16d390db507855,testing,0.750998
uuid-45e5320b0bd644e6bae0ed6938962817,"patients,pts",0.56429
uuid-6489b8a1aaf643049200e5a18e261e0a,pembro,0.61652
uuid-7c27908a1588400f93cdea7b67217376,institution,0.647535
uuid-d342de7678294b7f994f2fd0e1f3aa8e,"patients,pts",0.712825
uuid-192a9958540a4b0c90bb63e571689c39,Opdivo,0.805028
uuid-5079e69d798d46d1a7bfdfa827774681,HCP,0.867317
uuid-3235f66772624809ae37c46f5aa37537,"patients,pts",0.737916
uuid-80471e69acc64435a7ce8f59bef6adb5,cancer,0.456613
uuid-8a344507fdf448db865df7b46f0e9745,"delighted,preferred,efficacy,approved,excited,impressed",0.605962
uuid-0581c8212ff349069b1087a7b8f1cfc1,Opdivo,0.792775
uuid-7380b945d9a04504b283ad9b40686fb0,BMS,0.622002
uuid-aa7ef7d1bdec45b1b5af18d4672c7988,"delighted,preferred,efficacy,approved,excited,impressed",0.592739
uuid-33123d4b0432469b87bf9750d8df07e3,trial,0.687247
uuid-f36c57cf73a947f291295434bd3c5b65,Opdivo,0.843256
uuid-5c913718f7df4fad95b6e80f11c47bcb,data,0.923688
uuid-0d9bc006410547b9ae5c34d38ef5dba7,Ipi,0.82489
uuid-f43e0639e2d4415cad3552ab0f1210c4,pembro,0.901125
uuid-402e8b7938094cab8c07a84df509c2c0,Opdivo,0.713059
uuid-3d6e889ec8644bc2ad44548108a03cf1,Opdivo,0.68065
uuid-1e6129751fa549f0ae6e9b034e89f4c0,Opdivo,0.818568
uuid-cff15990e68b45e8bbff399b17976fbb,progression,0.761456
uuid-14354d7ece0f493c8e0e5ba144f878a0,data,0.769455
uuid-58934d14288347d8920874e2448cb877,chemo,0.429393
uuid-dd61cdc73e914c10a695a49dd5767d5f,pembro,0.837745
uuid-7193445a0b104290b7d0de355aef52d1,pembro,0.790571
uuid-8af2646d62d14b2186c8874c9f48462b,data,0.792029
uuid-4b4021cc174d454fbaecd9d12f365673,response,0.671384
uuid-037a7e34b57e4f66aaf27bd359cd3c3a,BMS,0.763004
uuid-2c17cd1b0a5843959644cf180a7cbbbf,Opdivo,0.77108
uuid-1aeddae0744f4e3a8658aac9e4e9ed91,data,0.683509
uuid-f9803ae2e26842d6bbb6ca2092cadeea,lung,0.713744
uuid-309ae60bf0394cc7a0bb443f62259cd8,data,0.688796
uuid-444e6b1ee2ad45c6842e50191165e29b,data,0.603643
uuid-6ad032b953f44174b3d5adfee391b5d6,Opdivo,0.824341
uuid-1515ca9e634546b8b247b608400447f9,trial,0.713968
uuid-712dc8ef56474bc4b65e772e0140b045,data,0.606741
uuid-199c9b99917145f9aee705e436fe924d,progression,0.559492
uuid-9bf8d65fd1684389bbb991dba0567814,"delighted,preferred,efficacy,approved,excited,impressed",0.732789
uuid-9afc9e017e4248049bec599d09fc106b,pembro,0.794272
uuid-4c52f24ea2d04852b84047a1c55bafb0,BMS,0.796663
uuid-4e5a2686e3324988af3d581d40118454,data,0.667306
uuid-119b6c781e0c4248889a77932b67553e,pembro,0.834408
uuid-3b023d9ce3274ba6b459b9b5752ecf83,"patients,pts",0.669071
uuid-5e6670d675ce4f7db428322d516f21f9,impressed,0.846932
uuid-2b2f0bbc378b4554a7d4997d8a48799e,pembro,0.881859
uuid-8eada855629f4b668648e0e56b2b0553,"patients,pts",0.706494
uuid-0d92c006324f405dabe4ecec06e978d1,Opdivo,0.675593
uuid-03f7f2ae17644314b40560c2a96e706f,cancer,0.52842
uuid-30a2cab1595e4155842e47c649684cac,efficacy,0.525416
uuid-393b459196954a29b8a95bf19f94f5c3,"patients,pts",0.906403
uuid-a7854ca7357c4a60bf4e6e157801de88,response,0.646131
uuid-54bcacce13c349b9b66b85c481bdad4e,"patients,pts",0.708225
uuid-eadc4df7058643af991752b9c3d4d7b6,"patients,pts",0.75646
uuid-0db75dc6410e4eff811d73af93ea703f,HCP,0.8008
uuid-002569594c2641cbab4418473a2c375b,Opdivo,0.716205
uuid-a0c92beb5be8482c9afdfd2b8843322b,"patients,pts",0.824669
uuid-df7495c0935a429bb0c12651372d758f,testing,0.762995
uuid-458b2bb625ca496e890993ebe095d039,Opdivo,0.75696
uuid-28aa052f699b42ed823662b4fe4e3a1d,data,0.86537
uuid-0fc4ecf8772e49759282245e8f35f45d,"patients,pts",0.871949
uuid-0e985182783b4403bfbb97e06f84251e,HCP,0.57897
uuid-5266c8ce09154cc881c4094f6d6f73d7,physicians,0.506894
uuid-6612898ceb7b41a59d25d255b06f1f28,Opdivo,0.84396
uuid-791d693c13754dd3804977727b3de9e4,Opdivo,0.896807
uuid-2a36a4523e774defa70646edf4607af0,chemo,0.704171
uuid-f22798933c574f1888d831159557e934,data,0.774628
uuid-faa4f7864ade4287b631704ec33d9212,BMS,0.831675
uuid-ab5b6cf309e04390b162f7f758f328d3,Opdivo,0.737137
uuid-f78a91fc9c6d4ce6887da87fd2080311,"patients,pts",0.809984
uuid-516ebcb83f774fed91103d10aec96738,Opdivo,0.731856
uuid-76158fa4410f4ac59ca3d16c85ceaf27,RCC,0.541466
uuid-a0adab0ea6ed492b882d5917a50823fe,pembro,0.855549
uuid-5612fde5dfc24a1ebaf546fcb5be54c2,Opdivo,0.816946
uuid-ec78fcddfbcf407a80d28a93811bfc31,Opdivo,0.566969
uuid-62ae63a4506040eab2235711b794f023,pharmacist,0.65129
uuid-945a3ae2b29f48188c42392344fea801,"patients,pts",0.919896
uuid-69678be37dc34e178b574c014ad6f108,HCP,0.817448
uuid-be1d493c07e94f18afaf1253ae7da6db,Opdivo,0.663349
uuid-91eaab50a15f4275b660f344276d9c22,pembro,0.898984
uuid-0a625923a8ff41f39fbedd90a33b7015,Opdivo,0.852347
uuid-a3e16166bcad4024a584c51f799cdd64,regimen,0.527734
uuid-508a3240c755459fa06efc0f52d7fa83,HCP,0.908043
uuid-457d679f6d0547368fe7e2904e59921a,Opdivo,0.590251
uuid-1ed26aa38ab04100b819d1ec0ed99c5e,Opdivo,0.691422
uuid-a5e22161561c47b48f87ee0017e7e6cf,dose,0.64895
uuid-eb75bfacd1874cb6972049a380218c49,"patients,pts",0.880863
uuid-288ea703f37b4a85947c7b81dd898565,"patients,pts",0.669012
uuid-afecc57367614a50930bd3a67c5fb881,data,0.754946
uuid-2deb42f0e04e4308bc457ce22dc1941c,Ipi,0.701454
uuid-aabdeb8392d04fc19f5c56433517be75,cancer,0.586421
uuid-505ac6181fcf41d191088e7e373c400a,data,0.808597
uuid-7b62f41eb59840ad89eb0b74aaec7b4c,pembro,0.814955
uuid-25eea83101694ec2968778f2f386d39f,Opdivo,0.825238
uuid-c7e032cba8b44a97bb60172a49966208,Opdivo,0.696627
uuid-15f43f0b6db4485c85d3397d96ab2f0b,agents,0.460719
uuid-cadeebe92b3f44c99122a6e9a4a6754a,agents,0.817166
uuid-938417e9c04a4f28a0a2baef7b3fe1e7,Opdivo,0.758522
uuid-288d09371bbe47f58316d7db1f11675e,pembro,0.844503
uuid-35cc6f346d274f1d99272347e56dd26b,pembro,0.878319
uuid-908eb7fe5a2a4d398ebd757d59a75514,institution,0.73942
uuid-1ba9d93126ba4919a7dac1de5d7de80c,"patients,pts",0.795131
uuid-fd72decd97f24bada0ff4330f18b8ea8,HCP,0.81799
uuid-d867713a6144494ab5ea6e7fbee0ef92,surprised,0.499085
uuid-fb26f21dca054349813967419c6a44aa,Opdivo,0.634591
uuid-ba4b405a35714ed6a3783c769590bf50,Opdivo,0.541814
uuid-42ad09c8092e4480aaef0b1878e4fdbe,HCP,0.860124
uuid-88e1e72fb36b4447a92522a77cca5412,Opdivo,0.864024
uuid-b417ac35cdad4d05ba5d2c74142bd68c,institution,0.742597
uuid-f2cf35b4557442fdbf994a23afd40624,chemo,0.841024
uuid-d5b0a516dec24bee83a1f8c92c0f00f4,pembro,0.942532
uuid-153d297c776c4fa49a5eb9be12fa901d,Opdivo,0.907911
uuid-892408ea131d4bcba51eee31b3c7220a,BMS,0.677967
uuid-2ef950b02b204a409533f3e3fb76020f,"patients,pts",0.811687
uuid-57a973db8ce14e60877a8d19ed128239,data,0.837252
uuid-6b25558585d1407e8db6bbfed491bf1a,"patients,pts",0.63518
uuid-0f3d1523dac74948a94eb0bdbebbfcc4,treatment,0.603247
uuid-ff8a71c3f09447aba64d57af6abbe0a7,BMS,0.725835
uuid-c7f0d037785d4ea5b4d18b5213b9f3c4,HCP,0.716881
uuid-3c06053cb37c48cc82bde57aa5ad92de,pembro,0.883788
uuid-fca5da9bff254cd0a52a81cee1f8d950,HCP,0.777946
uuid-867734073c8741ce8a23bcb03ce769ea,"patients,pts",0.642915
uuid-461bf036ef59434ea503140b7a25a7be,Ipi,0.778516
uuid-32c43fcc978e4dffb28c52f023ddffe8,"patients,pts",0.627182
uuid-d5aab92fd2744e3eaa029f3a5e70723b,"delighted,preferred,efficacy,approved,excited,impressed",0.673074
uuid-88518939b39146e199e4786bdd9ef861,"patients,pts",0.890887
uuid-cf3d4c12c0cf4fe398eec581002b7d3f,"PD-L1,PDL1",0.710545
uuid-08cf0f6d28cb4acdb90fc0318ae14fac,"patients,pts",0.852339
uuid-aa77d7934b8f41a69b26bcbcdad3150f,HCP,0.856617
uuid-46f3c1e3579444248124917fa811a631,Opdivo,0.825427
uuid-099b128201a24b9791874304d4f0905d,trial,0.560182
uuid-e4020b9b0cf44da38577bc4a2ba2dd60,HCP,0.75883
uuid-9bbc364389a647c4a507482fecdf728b,TL,0.60512
uuid-c902ccfa83994e3689e5dbcee32d6d94,HCP,0.860681
uuid-b30bf4f03e6148219541d79378c47afb,HCP,0.801874
uuid-a6065eb72f544744a234b0d53a7ae697,institution,0.731585
uuid-2abbf77024314ca194a48807dceb446d,data,0.502094
uuid-c9694b1cb00546c997b05a0eed786f34,trial,0.802259
uuid-97d6bdefbdcd49a0a3aff524690859b0,institution,0.673692
uuid-b26ce58e9b2747e789fc9dda5ec8c762,HCP,0.922061
uuid-3da24f92641a418c8f592d5cfa6b0a75,data,0.737471
uuid-b8bbdb9fc2f64ab2b02851c43be71a6e,data,0.899006
